Q20,Q30,Q40
212.90,14.07,79.00
212.94,14.27,79.00
212.96,14.47,79.00
212.97,14.67,79.00
212.98,14.87,79.00
212.98,15.08,79.00
212.97,15.28,79.00
212.97,15.48,79.00
212.98,15.68,79.00
213.00,15.88,79.00
213.04,16.08,79.00
213.09,16.28,79.00
213.15,16.48,79.00
213.24,16.68,79.00
213.34,16.88,79.00
213.46,17.09,79.00
213.60,17.29,79.00
213.73,17.44,79.00
213.76,17.49,79.00
213.93,17.69,79.00
214.13,17.89,79.00
214.34,18.09,79.00
214.58,18.29,79.00
214.83,18.49,79.00
215.11,18.69,79.00
215.41,18.89,79.00
215.69,19.07,79.00
215.73,19.10,79.00
216.06,19.30,79.00
216.41,19.50,79.00
216.77,19.70,79.00
217.14,19.90,79.00
217.52,20.10,79.00
217.65,20.17,79.00
217.88,20.30,79.00
218.23,20.50,79.00
218.57,20.70,79.00
218.89,20.90,79.00
219.20,21.11,79.00
219.48,21.31,79.00
219.61,21.40,79.00
219.74,21.51,79.00
219.98,21.71,79.00
220.20,21.91,79.00
220.41,22.11,79.00
220.60,22.31,79.00
220.77,22.51,79.00
220.92,22.71,79.00
221.06,22.91,79.00
221.19,23.12,79.00
221.29,23.32,79.00
221.38,23.52,79.00
221.46,23.72,79.00
221.52,23.92,79.00
221.56,24.12,79.00
221.57,24.19,79.00
221.59,24.32,79.00
221.60,24.52,79.00
221.60,24.72,79.00
221.58,24.92,79.00
221.57,25.05,79.00
221.56,25.13,79.00
221.52,25.33,79.00
221.48,25.53,79.00
221.43,25.73,79.00
221.37,25.93,79.00
221.30,26.13,79.00
221.24,26.33,79.00
221.17,26.53,79.00
221.10,26.73,79.00
221.04,26.93,79.00
220.99,27.14,79.00
220.96,27.34,79.00
220.94,27.54,79.00
220.95,27.74,79.00
221.00,27.94,79.00
221.07,28.14,79.00
221.18,28.34,79.00
221.31,28.54,79.00
221.45,28.74,79.00
221.57,28.89,79.00
221.61,28.94,79.00
221.75,29.15,79.00
221.89,29.35,79.00
222.03,29.55,79.00
222.17,29.75,79.00
222.30,29.95,79.00
222.43,30.15,79.00
222.55,30.35,79.00
222.66,30.55,79.00
222.77,30.75,79.00
222.87,30.95,79.00
222.96,31.16,79.00
223.05,31.36,79.00
223.13,31.56,79.00
223.20,31.76,79.00
223.27,31.96,79.00
223.32,32.16,79.00
223.37,32.36,79.00
223.41,32.56,79.00
223.43,32.76,79.00
223.42,32.96,79.00
223.36,33.17,79.00
223.17,33.37,79.00
222.62,33.57,79.00
221.57,33.70,79.00
219.61,33.64,79.00
217.65,33.57,79.00
215.69,33.70,79.00
215.32,33.77,79.00
213.84,33.97,79.00
213.73,33.98,79.00
212.47,34.17,79.00
211.76,34.26,79.00
210.85,34.37,79.00
209.80,34.49,79.00
208.85,34.57,79.00
207.84,34.66,79.00
205.98,34.77,79.00
205.88,34.78,79.00
203.92,34.91,79.00
203.13,34.97,79.00
201.96,35.08,79.00
200.99,35.18,79.00
200.00,35.28,79.00
198.99,35.38,79.00
198.04,35.48,79.00
197.00,35.58,79.00
196.08,35.68,79.00
195.24,35.78,79.00
194.12,35.94,79.00
193.85,35.98,79.00
192.87,36.18,79.00
192.16,36.37,79.00
192.12,36.38,79.00
191.67,36.58,79.00
191.34,36.78,79.00
191.13,36.98,79.00
191.01,37.19,79.00
190.98,37.39,79.00
191.03,37.59,79.00
191.14,37.79,79.00
191.32,37.99,79.00
