Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
100.0	32.0	0.02079	-0.01888	0.03603	-1884.503862	False
100.0	36.0	0.01804	-0.02036	0.0415	-1878.562065	False
100.0	40.0	0.01437	-0.02029	0.03286	-1872.117762	False
100.0	44.0	0.01451	-0.02027	0.0322	-1872.156573	False
100.0	48.0	0.01572	-0.02182	0.03409	-1870.991687	False
100.0	52.0	0.016447975220132527	-0.02011539270509477	0.03257357929127558	-1869.3149661771818	True
100.0	56.0	0.0166	-0.01134	0.03962	-1868.403941	False
100.0	60.0	0.01197	-0.01162	0.02769	-1868.483907	False
104.0	0.0	0.02077	9.829e-08	0.02986	-1902.327447	False
104.0	4.0	0.01655	-0.00414	0.02905	-1900.209494	False
104.0	8.0	0.01322	-0.005914	0.02892	-1895.641754	False
104.0	12.0	0.01238	-0.006164	0.02723	-1891.80309	False
104.0	16.0	0.01301	-0.0086	0.03024	-1889.74954	False
104.0	20.0	0.01375	-0.01279	0.03776	-1888.474726	False
104.0	24.0	0.01409	-0.0135	0.03735	-1888.860952	False
104.0	28.0	0.01687	-0.01704	0.041	-1888.461259	False
104.0	32.0	0.02227	-0.02058	0.03658	-1885.918766	False
104.0	36.0	0.01405	-0.0136	0.03237	-1880.951755	False
104.0	40.0	0.02231	-0.02892	0.06307	-1874.542986	False
104.0	44.0	0.017385118954919676	-0.023816338728883224	0.03618166078658369	-1873.1904941192124	True
104.0	48.0	0.01453	-0.0192	0.03277	-1872.688666	False
104.0	52.0	0.01697	-0.02253	0.03793	-1871.277935	False
104.0	56.0	0.01845	-0.01662	0.02063	-1870.261754	False
104.0	60.0	0.0185	-0.01624	0.01918	-1869.387103	False
108.0	0.0	0.0198	1.956e-08	0.02797	-1902.589932	False
108.0	4.0	0.01619	-0.003812	0.02726	-1900.659255	False
108.0	8.0	0.01322	-0.005362	0.02682	-1896.402258	False
108.0	12.0	0.01126	-0.005831	0.02586	-1892.510265	False
108.0	16.0	0.01136	-0.007211	0.02693	-1890.155277	False
108.0	20.0	0.013	-0.01139	0.03333	-1888.304757	False
108.0	24.0	0.01351	-0.01333	0.03668	-1888.017408	False
108.0	28.0	0.01722	-0.01665	0.03996	-1887.980626	False
108.0	32.0	0.02134	-0.02039	0.03591	-1886.508858	False
108.0	36.0	0.02003	-0.0161	0.02911	-1883.577213	False
108.0	40.0	0.02102	-0.02679	0.05833	-1877.367057	False
108.0	44.0	0.01861	-0.01635	0.02105	-1874.841472	False
108.0	48.0	0.02061	-0.01864	0.02324	-1874.537224	False
108.0	52.0	0.021582764993426373	-0.01480810337162719	0.04031834140348067	-1873.5411745030906	True
108.0	56.0	0.02371	-0.001582	0.0575	-1872.222319	False
108.0	60.0	0.01844	-0.01649	0.01964	-1870.987736	False
112.0	0.0	0.01913	-5.233e-08	0.02632	-1902.589402	False
112.0	4.0	0.01555	-0.003295	0.02556	-1900.845958	False
112.0	8.0	0.01246	-0.005038	0.02518	-1897.13093	False
112.0	12.0	0.0102	-0.005697	0.02502	-1893.309887	False
112.0	16.0	0.009644	-0.006171	0.02492	-1890.683103	False
112.0	20.0	0.01172	-0.009723	0.02928	-1888.445447	False
112.0	24.0	0.01272	-0.01251	0.03447	-1887.423205	False
112.0	28.0	0.01402	-0.013	0.03306	-1887.652403	False
112.0	32.0	0.0192	-0.01824	0.03792	-1886.388435	False
112.0	36.0	0.02385	-0.0196	0.03152	-1885.290309	False
112.0	40.0	0.01419	-0.01563	0.03572	-1880.070905	False
112.0	44.0	0.01705	-0.01418	0.01798	-1875.462143	False
112.0	48.0	0.01881	-0.01649	0.02037	-1875.911269	False
112.0	52.0	0.0208	-0.01872	0.02255	-1875.442851	False
112.0	56.0	0.02391	-0.008165	0.05866	-1874.300762	False
112.0	60.0	0.0181	-0.01513	0.02041	-1872.918482	False
116.0	0.0	0.01787	-9.955e-10	0.02522	-1902.500241	False
116.0	4.0	0.01364	-0.002916	0.02421	-1900.971379	False
116.0	8.0	0.01132	-0.004823	0.02386	-1897.860642	False
116.0	12.0	0.009569	-0.005625	0.02409	-1894.187258	False
116.0	16.0	0.008694	-0.005715	0.02362	-1891.317989	False
116.0	20.0	0.01022	-0.008115	0.02603	-1888.821417	False
116.0	24.0	0.01188	-0.01137	0.03138	-1887.125642	False
116.0	28.0	0.01257	-0.01194	0.03155	-1887.00648	False
116.0	32.0	0.01739	-0.0164	0.03614	-1886.475096	False
116.0	36.0	0.02399	-0.02135	0.03424	-1886.115472	False
116.0	40.0	0.02081	-0.01685	0.02858	-1882.825048	False
116.0	44.0	0.01717	-0.01406	0.01738	-1875.427707	False
116.0	48.0	0.01688	-0.01409	0.01728	-1876.588128	False
116.0	52.0	0.01899	-0.01654	0.0197	-1876.863338	False
116.0	56.0	0.0211	-0.0189	0.02198	-1876.237185	False
116.0	60.0	0.0243	-0.01189	0.03776	-1874.975441	False
120.0	0.0	0.01128	1.941e-08	0.02537	-1902.368178	False
120.0	4.0	0.01184	-0.002654	0.02295	-1901.10413	False
120.0	8.0	0.0108	-0.004645	0.02267	-1898.542867	False
120.0	12.0	0.00948	-0.005551	0.02292	-1895.085001	False
120.0	16.0	0.00866	-0.005702	0.02262	-1892.035986	False
120.0	20.0	0.009012	-0.006884	0.02366	-1889.344749	False
120.0	24.0	0.01088	-0.01005	0.02807	-1887.126236	False
120.0	28.0	0.01159	-0.01123	0.03018	-1886.488769	False
120.0	32.0	0.01453	-0.01382	0.03271	-1886.228276	False
120.0	36.0	0.02082	-0.01994	0.03404	-1886.064342	False
120.0	40.0	0.02433	-0.019	0.02818	-1884.750929	False
120.0	44.0	0.01814	-0.01968	0.03856	-1879.458171	False
120.0	48.0	0.01693	-0.01379	0.01649	-1876.609656	False
120.0	52.0	0.01684	-0.01408	0.01672	-1877.6098	False
120.0	56.0	0.01906	-0.01648	0.019	-1877.735279	False
120.0	60.0	0.02137	-0.01901	0.02143	-1876.976614	False
124.0	0.0	0.01069	2.482e-08	0.02459	-1902.456515	False
124.0	4.0	0.01151	-0.002406	0.02168	-1901.189006	False
124.0	8.0	0.01096	-0.004482	0.02151	-1899.160645	False
124.0	12.0	0.00974	-0.00549	0.02184	-1895.968418	False
124.0	16.0	0.009068	-0.005862	0.02186	-1892.805651	False
124.0	20.0	0.008426	-0.006201	0.02206	-1889.934481	False
124.0	24.0	0.009804	-0.008757	0.02521	-1887.35681	False
124.0	28.0	0.01102	-0.01069	0.02855	-1886.148984	False
124.0	32.0	0.01224	-0.01186	0.02974	-1885.851466	False
124.0	36.0	0.01602	-0.01636	0.03122	-1885.363973	False
124.0	40.0	0.02361	-0.01932	0.02916	-1885.740117	False
124.0	44.0	0.02135	-0.01807	0.02906	-1882.133837	False
124.0	48.0	0.01793	-0.01478	0.01819	-1876.168915	False
124.0	52.0	0.01662	-0.01346	0.01566	-1877.667906	False
124.0	56.0	0.01681	-0.01402	0.0162	-1878.526268	False
124.0	60.0	0.01908	-0.01635	0.01833	-1878.517934	False
128.0	0.0	0.01033	2.707e-08	0.02376	-1902.558893	False
128.0	4.0	0.01164	-0.002188	0.02072	-1901.21037	False
128.0	8.0	0.01124	-0.004265	0.0204	-1899.657704	False
128.0	12.0	0.01026	-0.005441	0.02089	-1896.839839	False
128.0	16.0	0.009597	-0.00594	0.02098	-1893.630897	False
128.0	20.0	0.008306	-0.005889	0.02084	-1890.589943	False
128.0	24.0	0.008992	-0.007743	0.02299	-1887.770801	False
128.0	28.0	0.01033	-0.009839	0.02626	-1886.033045	False
128.0	32.0	0.01076	-0.01057	0.02753	-1885.496232	False
128.0	36.0	0.013974005174820281	-0.013339773438759028	0.028789476368807243	-1885.332145225971	True
128.0	40.0	0.01973	-0.01713	0.02827	-1885.833225	False
128.0	44.0	0.0248	-0.01941	0.02743	-1884.184544	False
128.0	48.0	0.01861	-0.02022	0.03722	-1878.763566	False
128.0	52.0	0.01689	-0.01007	0.03585	-1877.192615	False
128.0	56.0	0.017	-0.007572	0.03275	-1878.562806	False
128.0	60.0	0.01689	-0.01394	0.01589	-1879.276022	False
132.0	0.0	0.009939	9.608e-09	0.02288	-1902.681086	False
132.0	4.0	0.01158	-0.002111	0.02037	-1901.162759	False
132.0	8.0	0.01173	-0.004023	0.0194	-1899.992803	False
132.0	12.0	0.01113	-0.005437	0.02004	-1897.674139	False
132.0	16.0	0.01023	-0.005951	0.02	-1894.512303	False
132.0	20.0	0.008791	-0.00592	0.01992	-1891.319493	False
132.0	24.0	0.008538	-0.007046	0.02134	-1888.297215	False
132.0	28.0	0.009424	-0.008685	0.02368	-1886.137443	False
132.0	32.0	0.01011	-0.00984	0.02587	-1885.222458	False
132.0	36.0	0.01278	-0.01099	0.02736	-1884.742137	False
132.0	40.0	0.01526	-0.01438	0.0269	-1885.256695	False
132.0	44.0	0.02444	-0.01918	0.02722	-1885.350466	False
132.0	48.0	0.02145	-0.01943	0.03081	-1881.512075	False
132.0	52.0	0.01613	-0.01302	0.03581	-1876.544793	False
132.0	56.0	0.01467	-0.01159	0.03157	-1878.104528	False
132.0	60.0	0.01442	-0.0095	0.02933	-1879.358396	False
136.0	0.0	0.009497	2.857e-08	0.02201	-1902.808469	False
136.0	4.0	0.0111	-0.002256	0.02033	-1901.14135	False
136.0	8.0	0.0122	-0.003848	0.01853	-1900.17858	False
136.0	12.0	0.01171	-0.005364	0.01931	-1898.433472	False
136.0	16.0	0.01076	-0.005901	0.01911	-1895.439099	False
136.0	20.0	0.009684	-0.006124	0.0192	-1892.122787	False
136.0	24.0	0.008406	-0.006562	0.02004	-1888.893461	False
136.0	28.0	0.008714	-0.007666	0.02144	-1886.417893	False
136.0	32.0	0.009654	-0.009177	0.02415	-1885.065573	False
136.0	36.0	0.01186	-0.01161	0.02689	-1884.64719	False
136.0	40.0	0.01173	-0.01227	0.02591	-1884.266225	False
136.0	44.0	0.02071	-0.01672	0.02554	-1885.613982	False
136.0	48.0	0.0243	-0.02032	0.02927	-1883.676948	False
136.0	52.0	0.01775	-0.01996	0.03561	-1878.210412	False
136.0	56.0	0.01442	-0.01966	0.03801	-1872.256891	False
136.0	60.0	0.0122	-0.01639	0.03076	-1868.130453	False
140.0	0.0	0.009032	-8.994e-09	0.02116	-1902.916683	False
140.0	4.0	0.01059	-0.002406	0.02005	-1901.188839	False
140.0	8.0	0.01148	-0.003538	0.01775	-1900.237507	False
140.0	12.0	0.008983	-0.003651	0.01851	-1898.703383	False
140.0	16.0	0.01092	-0.005727	0.01838	-1896.381384	False
140.0	20.0	0.01025	-0.00617	0.01845	-1893.016306	False
140.0	24.0	0.008858	-0.006369	0.01901	-1889.59902	False
140.0	28.0	0.008452	-0.007026	0.01979	-1886.84095	False
140.0	32.0	0.009096	-0.008344	0.02211	-1885.08349	False
140.0	36.0	0.01115	-0.01086	0.02541	-1884.422508	False
140.0	40.0	0.011780669240755604	-0.010798774166151048	0.02483972618806618	-1884.291940081584	True
140.0	44.0	0.01613	-0.01417	0.02456	-1885.174354	False
140.0	48.0	0.0243	-0.01974	0.02786	-1884.984566	False
140.0	52.0	0.02043	-0.02041	0.03305	-1880.994819	False
140.0	56.0	0.0164	-0.01657	0.02535	-1877.707752	False
140.0	60.0	0.01431	-0.01632	0.02698	-1872.370444	False
144.0	0.0	0.008652	1.735e-08	0.02041	-1903.008803	False
144.0	4.0	0.0102	-0.002317	0.01958	-1901.311374	False
144.0	8.0	0.009826	-0.002957	0.01698	-1900.211984	False
144.0	12.0	0.008327	-0.003236	0.01784	-1899.448434	False
144.0	16.0	0.01069	-0.005422	0.01774	-1897.340347	False
144.0	20.0	0.01027	-0.006026	0.01769	-1893.994385	False
144.0	24.0	0.009575	-0.006399	0.01826	-1890.414696	False
144.0	28.0	0.008423	-0.006619	0.01861	-1887.379744	False
144.0	32.0	0.008681	-0.007578	0.02016	-1885.287795	False
144.0	36.0	0.01016	-0.009769	0.02365	-1884.265251	False
144.0	40.0	0.01218	-0.008805	0.02337	-1884.020398	False
144.0	44.0	0.01275	-0.01269	0.02465	-1884.296872	False
144.0	48.0	0.02149	-0.01781	0.02607	-1885.410025	False
144.0	52.0	0.02312	-0.0215	0.03245	-1883.24611	False
144.0	56.0	0.01071	-0.007164	0.01385	-1879.786629	False
144.0	60.0	0.01642	-0.01784	0.02763	-1875.32207	False
148.0	0.0	0.008268	7.149e-10	0.01972	-1903.076457	False
148.0	4.0	0.01	-0.001998	0.01897	-1901.473577	False
148.0	8.0	0.009350072458122582	-0.0026020748795207993	0.017453517745364522	-1900.39459469179	True
148.0	12.0	0.007794	-0.002884	0.01724	-1899.924311	False
148.0	16.0	0.01062	-0.00519	0.01727	-1898.237344	False
148.0	20.0	0.01003	-0.005852	0.01708	-1895.017166	False
148.0	24.0	0.00992	-0.00642	0.01765	-1891.351061	False
148.0	28.0	0.008601	-0.006378	0.01774	-1888.027995	False
148.0	32.0	0.008588	-0.007085	0.01865	-1885.652595	False
148.0	36.0	0.008856	-0.008289	0.0215	-1884.213099	False
148.0	40.0	0.01181	-0.01065	0.0231	-1884.049724	False
148.0	44.0	0.01075	-0.01159	0.02408	-1883.329318	False
148.0	48.0	0.01777	-0.01609	0.02576	-1885.122413	False
148.0	52.0	0.02436	-0.02147	0.03058	-1884.656885	False
148.0	56.0	0.01837	-0.02015	0.03362	-1880.612496	False
148.0	60.0	0.0183	-0.02038	0.03695	-1875.741101	False
152.0	0.0	0.007938	-2.575e-09	0.01911	-1903.100075	False
152.0	4.0	0.01007	-0.001632	0.01829	-1901.647026	False
152.0	8.0	0.01062	-0.002833	0.01737	-1900.26727	False
152.0	12.0	0.007308	-0.002608	0.01676	-1900.155199	False
152.0	16.0	0.01091	-0.00511	0.01692	-1899.032348	False
152.0	20.0	0.009846	-0.005762	0.0167	-1896.018156	False
152.0	24.0	0.00992	-0.006401	0.01712	-1892.344909	False
152.0	28.0	0.008869	-0.006309	0.01713	-1888.77881	False
152.0	32.0	0.008616	-0.006753	0.01753	-1886.147483	False
152.0	36.0	0.008247	-0.007356	0.01943	-1884.355066	False
152.0	40.0	0.01027600482542379	-0.008355934300790402	0.021457297477862625	-1883.810551076056	True
152.0	44.0	0.0125	-0.008111	0.0218	-1884.03659	False
152.0	48.0	0.017213130967193457	-0.012436380423394233	0.02341054387192898	-1884.9309642377343	True
152.0	52.0	0.02381	-0.02114	0.02949	-1885.197233	False
152.0	56.0	0.02238	-0.02276	0.03508	-1882.879461	False
152.0	60.0	0.01379	-0.01365	0.02402	-1878.171366	False
156.0	0.0	0.007585	2.401e-08	0.01856	-1903.115756	False
156.0	4.0	0.01028	-0.001346	0.0176	-1901.847221	False
156.0	8.0	0.01071	-0.002796	0.01717	-1900.645173	False
156.0	12.0	0.009362	-0.003455	0.01633	-1900.605778	False
156.0	16.0	0.011	-0.005011	0.01664	-1899.750658	False
156.0	20.0	0.009696	-0.005687	0.0164	-1897.020737	False
156.0	24.0	0.009743	-0.006331	0.01661	-1893.422117	False
156.0	28.0	0.00901	-0.006342	0.01672	-1889.678751	False
156.0	32.0	0.008581	-0.006459	0.01667	-1886.750052	False
156.0	36.0	0.008244	-0.006949	0.01794	-1884.682678	False
156.0	40.0	0.009295999414819622	-0.0076812044899123855	0.020369306248259278	-1883.7364409467204	True
156.0	44.0	0.01109	-0.007794	0.02111	-1883.647267	False
156.0	48.0	0.01489	-0.007667	0.02127	-1884.5686	False
156.0	52.0	0.03006	-0.01989	0.03756	-1884.976718	False
156.0	56.0	0.02522	-0.02377	0.03347	-1884.350647	False
156.0	60.0	0.01328	-0.01191	0.02039	-1880.463298	False
160.0	0.0	0.007308	2.639e-09	0.01807	-1903.105651	False
160.0	4.0	0.01056	-0.001182	0.01696	-1902.050741	False
160.0	8.0	0.01071	-0.002687	0.01685	-1901.093423	False
160.0	12.0	0.008801	-0.003358	0.01608	-1900.92535	False
160.0	16.0	0.01049	-0.004907	0.01669	-1900.384363	False
160.0	20.0	0.007452	-0.004591	0.0161	-1897.695543	False
160.0	24.0	0.009537	-0.006229	0.01621	-1894.520102	False
160.0	28.0	0.009071	-0.006426	0.0164	-1890.692685	False
160.0	32.0	0.008458	-0.006222	0.01601	-1887.462986	False
160.0	36.0	0.008321	-0.006605	0.01675	-1885.156891	False
160.0	40.0	0.008542	-0.007997	0.01929	-1883.919771	False
160.0	44.0	0.01096	-0.00936	0.02004	-1883.937808	False
160.0	48.0	0.01261	-0.007519	0.02031	-1884.154442	False
160.0	52.0	0.01641	-0.004258	0.03584	-1886.604239	False
160.0	56.0	0.02508	-0.02342	0.03189	-1884.994205	False
160.0	60.0	0.02076	-0.02189	0.03358	-1882.682872	False
164.0	0.0	0.007135	-1.369e-08	0.01764	-1903.060016	False
164.0	4.0	0.01081	-0.001126	0.0164	-1902.247552	False
164.0	8.0	0.0106	-0.002515	0.01647	-1901.563553	False
164.0	12.0	0.00804	-0.003062	0.0157	-1901.313877	False
164.0	16.0	0.009713	-0.004819	0.01677	-1900.992022	False
164.0	20.0	0.007559	-0.004493	0.01565	-1898.688358	False
164.0	24.0	0.009141	-0.006001	0.01582	-1895.623147	False
164.0	28.0	0.009124	-0.006476	0.01605	-1891.784643	False
164.0	32.0	0.008323	-0.006127	0.01555	-1888.312585	False
164.0	36.0	0.008253	-0.006191	0.01571	-1885.774837	False
164.0	40.0	0.007892	-0.007414	0.01832	-1883.985913	False
164.0	44.0	0.0099	-0.008729	0.01913	-1883.947324	False
164.0	48.0	0.01121	0.003652	0.03032	-1882.102607	False
164.0	52.0	0.01308	0.001362	0.0245	-1887.159054	False
164.0	56.0	0.0189	-0.01291	0.04987	-1888.573018	False
164.0	60.0	0.02822	-0.03928	0.09433	-1887.544306	False
168.0	0.0	0.007006	2.409e-09	0.01727	-1902.999629	False
168.0	4.0	0.01101	-0.001135	0.01592	-1902.425498	False
168.0	8.0	0.01041	-0.00232	0.01609	-1902.021836	False
168.0	12.0	0.00767	-0.002886	0.01564	-1901.762453	False
168.0	16.0	0.009029	-0.004544	0.01622	-1901.605037	False
168.0	20.0	0.007767	-0.004313	0.01526	-1899.438076	False
168.0	24.0	0.007501	-0.005277	0.01591	-1896.493074	False
168.0	28.0	0.009058	-0.006437	0.01575	-1892.919406	False
168.0	32.0	0.008358	-0.006221	0.01528	-1889.266188	False
168.0	36.0	0.008158	-0.005879	0.01492	-1886.491304	False
168.0	40.0	0.007723807173865005	-0.006607752893323493	0.016441544833655897	-1884.623340151903	True
168.0	44.0	0.008736	-0.00797	0.01818	-1883.976169	False
168.0	48.0	0.01093	-0.008855	0.01854	-1884.078894	False
168.0	52.0	0.01149	0.003523	0.02093	-1886.829869	False
168.0	56.0	0.01499	-0.005371	0.03544	-1890.069418	False
168.0	60.0	0.02154	-0.0211	0.06201	-1889.857403	False
172.0	0.0	0.006884	-2.431e-09	0.01694	-1902.933502	False
172.0	4.0	0.01103	-0.001157	0.01552	-1902.586518	False
172.0	8.0	0.01016	-0.002143	0.01575	-1902.448482	False
172.0	12.0	0.007564	-0.002785	0.01532	-1902.253388	False
172.0	16.0	0.009021	-0.004347	0.01556	-1902.195278	False
172.0	20.0	0.009278	-0.005277	0.01577	-1900.450531	False
172.0	24.0	0.007407	-0.00501	0.01543	-1897.593183	False
172.0	28.0	0.008716	-0.006282	0.01552	-1894.086313	False
172.0	32.0	0.008453	-0.006314	0.01506	-1890.328917	False
172.0	36.0	0.008136	-0.005797	0.01445	-1887.2929	False
172.0	40.0	0.007432	-0.005912	0.01516	-1885.013492	False
172.0	44.0	0.00788	-0.007325	0.01725	-1884.021696	False
172.0	48.0	0.01002	-0.008189	0.01748	-1884.242397	False
172.0	52.0	0.01085	0.00137	0.03071	-1885.804661	False
172.0	56.0	0.01187	0.0004471	0.02367	-1890.644323	False
172.0	60.0	0.01765	-0.01307	0.04756	-1891.913824	False
176.0	0.0	0.00675	5.339e-09	0.01666	-1902.869702	False
176.0	4.0	0.01075	-0.001141	0.01521	-1902.724162	False
176.0	8.0	0.009817	-0.001991	0.01545	-1902.832275	False
176.0	12.0	0.007725	-0.002765	0.01486	-1902.764452	False
176.0	16.0	0.009208	-0.004259	0.01519	-1902.7786	False
176.0	20.0	0.009447	-0.005151	0.01534	-1901.276197	False
176.0	24.0	0.007467	-0.004489	0.01506	-1898.446087	False
176.0	28.0	0.006973	-0.005536	0.01585	-1894.938377	False
176.0	32.0	0.008347	-0.006276	0.01487	-1891.446608	False
176.0	36.0	0.008193	-0.005925	0.01428	-1888.174525	False
176.0	40.0	0.007423	-0.005547	0.0143	-1885.760477	False
176.0	44.0	0.007474	-0.006938	0.01649	-1884.100217	False
176.0	48.0	0.009096	-0.007778	0.01691	-1884.350013	False
176.0	52.0	0.008527	0.005735	0.01902	-1884.721649	False
176.0	56.0	0.01039	0.00277	0.01951	-1890.326541	False
176.0	60.0	0.01388	-0.005739	0.03336	-1893.390616	False
180.0	0.0	0.006589	5.927e-09	0.01643	-1902.813269	False
180.0	4.0	0.01023	-0.001082	0.01496	-1902.835643	False
180.0	8.0	0.009421	-0.001864	0.01519	-1903.159886	False
180.0	12.0	0.008098	-0.002843	0.01449	-1903.273664	False
180.0	16.0	0.009163	-0.004079	0.01478	-1903.37945	False
180.0	20.0	0.009458	-0.004991	0.01497	-1902.10403	False
180.0	24.0	0.009719	-0.002999	0.01524	-1899.137764	False
180.0	28.0	0.006757	-0.005255	0.0155	-1896.112492	False
180.0	32.0	0.007986	-0.006118	0.0147	-1892.593336	False
180.0	36.0	0.008165	-0.006095	0.01426	-1889.142742	False
180.0	40.0	0.007612	-0.00543	0.0138	-1886.569986	False
180.0	44.0	0.007386	-0.006723	0.01599	-1884.236274	False
180.0	48.0	0.008127	-0.007283	0.01633	-1884.425643	False
180.0	52.0	0.008003	0.006534	0.01644	-1883.720929	False
180.0	56.0	0.01035	-0.0001124	0.02979	-1889.281543	False
180.0	60.0	0.01089	-0.0001151	0.02199	-1893.937478	False
184.0	0.0	0.006339	4.682e-09	0.01621	-1902.784906	False
184.0	4.0	0.009558	-0.0009907	0.01476	-1902.915664	False
184.0	8.0	0.00904	-0.001747	0.01496	-1903.410322	False
184.0	12.0	0.008425	-0.002905	0.01416	-1903.74584	False
184.0	16.0	0.008874	-0.003694	0.01404	-1904.018576	False
184.0	20.0	0.009214	-0.004838	0.01482	-1902.910394	False
184.0	24.0	0.00792	-0.004936	0.01431	-1900.237132	False
184.0	28.0	0.006845	-0.00458	0.01534	-1897.013441	False
184.0	32.0	0.007533	-0.005891	0.01449	-1893.708909	False
184.0	36.0	0.007949	-0.006152	0.01424	-1890.159433	False
184.0	40.0	0.00778	-0.005413	0.01349	-1887.424195	False
184.0	44.0	0.006686	-0.00538	0.01402	-1885.134917	False
184.0	48.0	0.007312	-0.006694	0.01561	-1884.471591	False
184.0	52.0	0.00962	-0.007847	0.01593	-1884.739719	False
184.0	56.0	0.007862	0.004783	0.01757	-1888.152892	False
184.0	60.0	0.009532	0.002157	0.01794	-1893.573153	False
188.0	0.0	0.0061	-3.049e-08	0.01603	-1902.771578	False
188.0	4.0	0.008812	-0.0008814	0.01458	-1902.989836	False
188.0	8.0	0.008654	-0.001639	0.01475	-1903.623931	False
188.0	12.0	0.008415	-0.002822	0.01381	-1904.20685	False
188.0	16.0	0.007195	-0.002593	0.01473	-1904.403616	False
188.0	20.0	0.008825	-0.004543	0.01443	-1903.722757	False
188.0	24.0	0.008012	-0.004895	0.01411	-1901.138469	False
188.0	28.0	0.009177	-0.002785	0.01587	-1897.75021	False
188.0	32.0	0.007281	-0.005701	0.01426	-1894.762423	False
188.0	36.0	0.007637	-0.006066	0.0141	-1891.218488	False
188.0	40.0	0.007761	-0.00537	0.01329	-1888.337156	False
188.0	44.0	0.006874	-0.005239	0.0135	-1885.959501	False
188.0	48.0	0.006884	-0.006259	0.01494	-1884.528392	False
188.0	52.0	0.008661	-0.00735	0.01537	-1884.977087	False
188.0	56.0	0.007294	0.005839	0.01438	-1887.235442	False
188.0	60.0	0.00909	0.0006597	0.0243	-1892.512452	False
192.0	0.0	0.005843	6.635e-11	0.01586	-1902.784236	False
192.0	4.0	0.008117	-0.0007699	0.01446	-1903.034351	False
192.0	8.0	0.008301	-0.00154	0.01456	-1903.776512	False
192.0	12.0	0.008072	-0.002573	0.01343	-1904.615531	False
192.0	16.0	0.007096	-0.002528	0.01447	-1905.14624	False
192.0	20.0	0.008464	-0.004104	0.01366	-1904.518318	False
192.0	24.0	0.008097	-0.004962	0.01417	-1902.043605	False
192.0	28.0	0.007914	-0.005333	0.01392	-1898.877884	False
192.0	32.0	0.007305	-0.005609	0.01405	-1895.704329	False
192.0	36.0	0.007364	-0.00589	0.01388	-1892.267358	False
192.0	40.0	0.007586	-0.005262	0.01312	-1889.289866	False
192.0	44.0	0.007082	-0.005179	0.01313	-1886.824626	False
192.0	48.0	0.006867	-0.006079	0.0145	-1884.604856	False
192.0	52.0	0.007571	-0.006628	0.01468	-1885.105463	False
192.0	56.0	0.007042	0.005999	0.01338	-1886.176424	False
192.0	60.0	0.007165	0.004322	0.01532	-1891.368992	False
196.0	0.0	0.005595	-6.087e-09	0.01571	-1902.828399	False
196.0	4.0	0.007564	-0.0006798	0.0144	-1903.067014	False
196.0	8.0	0.007988	-0.001461	0.01437	-1903.891054	False
196.0	12.0	0.007629	-0.002272	0.01305	-1904.977314	False
196.0	16.0	0.007052	-0.002453	0.0142	-1905.803034	False
196.0	20.0	0.008449	-0.003652	0.01393	-1905.022751	False
196.0	24.0	0.008125	-0.004952	0.01406	-1902.971105	False
196.0	28.0	0.007905	-0.005147	0.01342	-1899.740116	False
196.0	32.0	0.007395	-0.005526	0.01379	-1896.583969	False
196.0	36.0	0.007191	-0.005699	0.0136	-1893.297401	False
196.0	40.0	0.007472	-0.005202	0.01302	-1890.254948	False
196.0	44.0	0.007126	-0.005085	0.01285	-1887.727837	False
196.0	48.0	0.006412	-0.00521	0.01333	-1885.459693	False
196.0	52.0	0.006772	-0.005944	0.01396	-1885.187556	False
196.0	56.0	0.009088	-0.007415	0.01472	-1885.328557	False
196.0	60.0	0.009473	-0.007774	0.01537	-1884.648235	False
200.0	0.0	0.005368	1.207e-08	0.01556	-1902.901417	False
200.0	4.0	0.007158	-0.0006139	0.01439	-1903.10192	False
200.0	8.0	0.007718	-0.001401	0.0142	-1903.969412	False
200.0	12.0	0.007244	-0.00202	0.01272	-1905.28144	False
200.0	16.0	0.00699	-0.002306	0.01384	-1906.368435	False
200.0	20.0	0.008461	-0.003658	0.01372	-1905.804661	False
200.0	24.0	0.008104	-0.004817	0.01365	-1903.904716	False
200.0	28.0	0.007786	-0.005112	0.01329	-1900.627564	False
200.0	32.0	0.007385	-0.005352	0.0133	-1897.434104	False
200.0	36.0	0.007099	-0.005558	0.01335	-1894.271901	False
200.0	40.0	0.007439	-0.005251	0.013	-1891.220187	False
200.0	44.0	0.007084	-0.004939	0.01262	-1888.662717	False
200.0	48.0	0.006373	-0.005051	0.01292	-1886.278269	False
200.0	52.0	0.006487	-0.005577	0.01343	-1885.23517	False
200.0	56.0	0.008125	-0.006812	0.01415	-1885.648947	False
200.0	60.0	0.009377	-0.007255	0.01442	-1885.088231	False
204.0	0.0	0.005428	-5.337e-09	0.01537	-1902.998393	False
204.0	4.0	0.006927	-0.0005734	0.01445	-1903.159574	False
204.0	8.0	0.007462	-0.001356	0.01403	-1904.029742	False
204.0	12.0	0.006957	-0.001862	0.01242	-1905.529609	False
204.0	16.0	0.006928	-0.002118	0.01343	-1906.835287	False
204.0	20.0	0.008387	-0.003693	0.01359	-1906.491019	False
204.0	24.0	0.008118	-0.004656	0.01315	-1904.830783	False
204.0	28.0	0.007594	-0.005092	0.01323	-1901.54409	False
204.0	32.0	0.007223	-0.005153	0.01278	-1898.305881	False
204.0	36.0	0.006869	-0.0054	0.01309	-1895.205456	False
