q20	q30	Q40	EHFB	E_zpe	B2020	B2030	B3030
23200.0	24000.0	2104484.0	-1974.740712	4.319	1.77229e-07	-6.76718e-09	6.46599e-09
23200.0	28000.0	2110212.0	-1972.085606	4.445	1.77392e-07	-6.9061e-09	5.55616e-09
23200.0	32000.0	2117331.0	-1969.532217	4.575	1.78533e-07	-7.04506e-09	4.88302e-09
23200.0	36000.0	2124552.0	-1967.049562	4.826	1.77656e-07	-6.37826e-09	4.00096e-09
23200.0	40000.0	2132036.0	-1964.664208	4.981	1.79631e-07	-6.74313e-09	3.691e-09
23200.0	44000.0	2139715.0	-1962.41623	4.965	1.80572e-07	-6.91518e-09	3.37043e-09
23200.0	48000.0	2148210.0	-1960.320462	5.035	1.80482e-07	-6.87934e-09	3.14017e-09
23200.0	52000.0	2157807.0	-1958.375176	5.107	1.80441e-07	-6.79275e-09	2.93198e-09
23400.0	-0.0	2085664.0	-1986.115925	4.999	1.65558e-07	-6.80278e-13	5.56917e-09
23400.0	4000.0	2087804.0	-1985.933126	4.936	1.66139e-07	-1.6652e-09	7.08714e-09
23400.0	8000.0	2096729.0	-1985.379188	5.18	1.66326e-07	-2.01183e-09	9.0551e-09
23400.0	12000.0	2112087.0	-1983.614197	4.381	1.70927e-07	-6.56657e-09	1.50473e-08
23400.0	16000.0	2125172.0	-1981.195885	4.408	1.71373e-07	-4.0508e-09	8.4571e-09
23400.0	20000.0	2135987.0	-1978.43124	4.052	1.79999e-07	-1.25573e-08	1.4643e-08
23400.0	24000.0	2140723.0	-1975.669624	4.542	1.76179e-07	-6.70828e-09	6.47402e-09
23400.0	28000.0	2146338.0	-1973.034845	4.419	1.76565e-07	-6.62855e-09	5.466e-09
23400.0	32000.0	2153454.0	-1970.501314	4.555	1.77548e-07	-6.99195e-09	4.85615e-09
23400.0	36000.0	2160609.0	-1968.036839	4.891	1.7607e-07	-6.28429e-09	3.97531e-09
23400.0	40000.0	2168128.0	-1965.663307	4.897	1.77757e-07	-6.60204e-09	3.63892e-09
23400.0	44000.0	2175768.0	-1963.420358	4.958	1.7889e-07	-6.78776e-09	3.35276e-09
23400.0	48000.0	2184163.0	-1961.324702	5.027	1.79207e-07	-6.80768e-09	3.11212e-09
23400.0	52000.0	2193642.0	-1959.37584	5.109	1.78707e-07	-6.71703e-09	2.9009e-09
23600.0	-1e-06	2121883.0	-1986.8661	5.001	1.63946e-07	-1.46193e-13	5.39201e-09
23600.0	4000.0	2125702.0	-1986.687915	4.975	1.64469e-07	-1.18585e-09	6.78113e-09
23600.0	8000.0	2132702.0	-1986.160208	5.191	1.65189e-07	-2.31809e-09	8.97488e-09
23600.0	12000.0	2148240.0	-1984.438677	4.557	1.70071e-07	-6.69178e-09	1.53062e-08
23600.0	16000.0	2161210.0	-1982.054743	4.413	1.6984e-07	-4.12625e-09	8.45653e-09
23600.0	20000.0	2172635.0	-1979.326095	4.013	1.785e-07	-1.30907e-08	1.58406e-08
23600.0	24000.0	2177009.0	-1976.584431	4.322	1.7356e-07	-6.70239e-09	6.42734e-09
23600.0	28000.0	2183046.0	-1973.970563	4.419	1.74906e-07	-6.50164e-09	5.38184e-09
23600.0	32000.0	2189834.0	-1971.455006	4.552	1.75375e-07	-6.865e-09	4.81759e-09
23600.0	36000.0	2196954.0	-1969.008609	4.81	1.74544e-07	-6.14821e-09	3.92372e-09
23600.0	40000.0	2204499.0	-1966.647355	4.894	1.76148e-07	-6.45523e-09	3.59094e-09
23600.0	44000.0	2212101.0	-1964.40995	4.95	1.7768e-07	-6.71188e-09	3.31879e-09
23600.0	48000.0	2220393.0	-1962.314925	5.025	1.77043e-07	-6.6513e-09	3.07478e-09
23600.0	52000.0	2231644.0	-1960.368678	5.09	1.77267e-07	-6.62964e-09	2.87549e-09
23800.0	-0.0	2160389.0	-1987.611112	4.999	1.63071e-07	-5.28215e-11	5.23398e-09
23800.0	4000.0	2162363.0	-1987.441787	4.994	1.62835e-07	-1.02762e-09	6.49832e-09
23800.0	8000.0	2169061.0	-1986.929318	5.194	1.6367e-07	-2.24319e-09	8.82985e-09
23800.0	12000.0	2184841.0	-1985.254506	4.375	1.6736e-07	-6.50672e-09	1.56723e-08
23800.0	16000.0	2197693.0	-1982.901142	4.451	1.68359e-07	-4.08206e-09	8.385e-09
23800.0	20000.0	2209562.0	-1980.207975	4.012	1.78173e-07	-1.45668e-08	1.7654e-08
23800.0	24000.0	2214225.0	-1977.488603	4.335	1.73368e-07	-6.65522e-09	6.38937e-09
23800.0	28000.0	2219838.0	-1974.893244	4.438	1.72669e-07	-6.49678e-09	5.32947e-09
23800.0	32000.0	2226864.0	-1972.397015	4.54	1.74283e-07	-6.83026e-09	4.77605e-09
23800.0	36000.0	2234615.0	-1969.968682	4.792	1.73729e-07	-6.13639e-09	3.88899e-09
23800.0	40000.0	2242428.0	-1967.617804	4.892	1.7467e-07	-6.35593e-09	3.53852e-09
23800.0	44000.0	2250245.0	-1965.386173	4.949	1.75825e-07	-6.58223e-09	3.27856e-09
23800.0	48000.0	2258777.0	-1963.294787	5.004	1.76018e-07	-6.59906e-09	3.04814e-09
23800.0	52000.0	2268288.0	-1961.356216	5.072	1.76052e-07	-6.53333e-09	2.84842e-09
24000.0	0.0	2197341.0	-1988.349506	4.999	1.61507e-07	-6.3399e-13	5.08116e-09
24000.0	4000.0	2199247.0	-1988.184388	4.918	1.6203e-07	-1.26313e-09	6.31846e-09
24000.0	8000.0	2205617.0	-1987.686625	5.197	1.63775e-07	-3.18817e-09	8.95763e-09
24000.0	12000.0	2221781.0	-1986.058497	4.381	1.66793e-07	-7.09134e-09	1.61075e-08
24000.0	16000.0	2234538.0	-1983.735227	4.417	1.66945e-07	-4.07149e-09	8.29489e-09
24000.0	20000.0	2246749.0	-1981.076602	3.988	1.77554e-07	-1.59188e-08	1.98021e-08
24000.0	24000.0	2251037.0	-1978.378306	4.304	1.70923e-07	-6.56206e-09	6.33613e-09
24000.0	28000.0	2256989.0	-1975.802605	4.417	1.7183e-07	-6.26499e-09	5.23492e-09
24000.0	32000.0	2264021.0	-1973.324499	4.512	1.72884e-07	-6.59218e-09	4.74514e-09
24000.0	36000.0	2271576.0	-1970.914582	4.783	1.71767e-07	-6.07518e-09	3.8697e-09
24000.0	40000.0	2279520.0	-1968.579074	4.886	1.72648e-07	-6.17379e-09	3.5002e-09
24000.0	44000.0	2287432.0	-1966.357474	4.944	1.73803e-07	-6.42051e-09	3.23097e-09
24000.0	48000.0	2295943.0	-1964.272991	5.005	1.74768e-07	-6.53112e-09	3.01424e-09
24000.0	52000.0	2305190.0	-1962.331903	5.072	1.74773e-07	-6.48807e-09	2.82433e-09
24200.0	-0.0	2234504.0	-1989.078524	5.016	1.60278e-07	3.88898e-11	5.03732e-09
24200.0	4000.0	2236383.0	-1988.91743	4.923	1.60674e-07	-1.19446e-09	6.22373e-09
24200.0	8000.0	2242473.0	-1988.43304	5.202	1.61298e-07	-2.48724e-09	8.70084e-09
24200.0	12000.0	2258862.0	-1986.850863	4.533	1.63712e-07	-4.57672e-09	9.91254e-09
24200.0	16000.0	2271599.0	-1984.556712	4.412	1.65528e-07	-3.96552e-09	8.25791e-09
24200.0	20000.0	2284155.0	-1981.934168	4.103	1.77161e-07	-1.63273e-08	2.26139e-08
24200.0	24000.0	2288531.0	-1979.256082	4.346	1.6911e-07	-6.52403e-09	6.38341e-09
24200.0	28000.0	2294404.0	-1976.699415	4.485	1.69535e-07	-6.25495e-09	5.21418e-09
24200.0	32000.0	2301060.0	-1974.240903	4.518	1.7125e-07	-6.52966e-09	4.70021e-09
24200.0	36000.0	2308887.0	-1971.85216	4.761	1.70767e-07	-6.00933e-09	3.84414e-09
24200.0	40000.0	2316887.0	-1969.531489	4.881	1.7133e-07	-6.02705e-09	3.4518e-09
24200.0	44000.0	2324814.0	-1967.317957	4.945	1.72863e-07	-6.3677e-09	3.19204e-09
24200.0	48000.0	2333056.0	-1965.237588	5.011	1.72929e-07	-6.45827e-09	2.99256e-09
24200.0	52000.0	2342354.0	-1963.295457	5.072	1.73112e-07	-6.4096e-09	2.80245e-09
24400.0	0.0	2271977.0	-1989.798514	5.002	1.58713e-07	1.5809e-13	4.90821e-09
24400.0	4000.0	2273838.0	-1989.641235	4.929	1.59131e-07	-1.04212e-09	6.04966e-09
24400.0	8000.0	2279572.0	-1989.168691	5.04	1.62201e-07	-5.10366e-09	1.29281e-08
24400.0	12000.0	2296278.0	-1987.632722	4.503	1.62475e-07	-4.71053e-09	1.01992e-08
24400.0	16000.0	2309031.0	-1985.366548	4.406	1.64149e-07	-3.81414e-09	8.24389e-09
24400.0	20000.0	2321880.0	-1982.778854	4.043	1.77626e-07	-1.91223e-08	2.73865e-08
24400.0	24000.0	2326537.0	-1980.122218	4.305	1.67749e-07	-6.50897e-09	6.34373e-09
24400.0	28000.0	2331746.0	-1977.582465	4.423	1.68309e-07	-6.10616e-09	5.12809e-09
24400.0	32000.0	2338721.0	-1975.144543	4.514	1.696e-07	-6.47227e-09	4.65752e-09
24400.0	36000.0	2346446.0	-1972.775113	4.826	1.68664e-07	-5.95261e-09	3.85814e-09
24400.0	40000.0	2354377.0	-1970.469692	4.878	1.7e-07	-5.94437e-09	3.42488e-09
24400.0	44000.0	2362334.0	-1968.266271	4.947	1.71069e-07	-6.24911e-09	3.16502e-09
24400.0	48000.0	2370668.0	-1966.189638	4.992	1.72189e-07	-6.36746e-09	2.95318e-09
24400.0	52000.0	2379862.0	-1964.24656	5.17	1.72101e-07	-6.30661e-09	2.77818e-09
24600.0	-0.0	2309768.0	-1990.508055	5.006	1.57865e-07	-5.87018e-11	4.79025e-09
24600.0	4000.0	2311593.0	-1990.354547	4.938	1.58084e-07	-1.14045e-09	5.91724e-09
24600.0	8000.0	2317135.0	-1989.893389	4.555	1.67179e-07	-2.66623e-08	8.71182e-08
24600.0	12000.0	2334067.0	-1988.40412	4.552	1.61033e-07	-4.58009e-09	1.04607e-08
24600.0	16000.0	2346737.0	-1986.164857	4.411	1.62597e-07	-3.80651e-09	8.13374e-09
24600.0	20000.0	2359938.0	-1983.611597	3.927	1.73388e-07	-2.0672e-08	3.44612e-08
24600.0	24000.0	2364645.0	-1980.975284	4.337	1.66643e-07	-6.43883e-09	6.34249e-09
24600.0	28000.0	2369753.0	-1978.453914	4.423	1.66817e-07	-5.99357e-09	5.04361e-09
24600.0	32000.0	2376647.0	-1976.034122	4.521	1.67727e-07	-6.35256e-09	4.59393e-09
24600.0	36000.0	2384125.0	-1973.684318	4.721	1.67935e-07	-5.87763e-09	3.82971e-09
24600.0	40000.0	2392251.0	-1971.395655	4.885	1.68016e-07	-5.78276e-09	3.37293e-09
24600.0	44000.0	2400151.0	-1969.201445	5.028	1.6972e-07	-6.12874e-09	3.13875e-09
24600.0	48000.0	2408482.0	-1967.128498	4.991	1.70649e-07	-6.27669e-09	2.9326e-09
24600.0	52000.0	2417965.0	-1965.186582	5.063	1.70183e-07	-6.25342e-09	2.74595e-09
24800.0	-0.0	2347911.0	-1991.208433	5.003	1.56697e-07	8.54844e-11	4.70174e-09
24800.0	4000.0	2349713.0	-1991.058512	4.948	1.57003e-07	-1.31512e-09	5.67516e-09
24800.0	8000.0	2355124.0	-1990.608065	4.497	1.62285e-07	-1.85246e-08	6.98859e-08
24800.0	12000.0	2372047.0	-1989.1647	4.375	1.62e-07	-8.21479e-09	1.83594e-08
24800.0	16000.0	2384745.0	-1986.953117	4.574	1.59246e-07	-3.60396e-09	6.62213e-09
24800.0	20000.0	2398346.0	-1984.432505	3.913	1.81195e-07	-3.37238e-08	5.15442e-08
24800.0	24000.0	2403030.0	-1981.815457	4.32	1.65477e-07	-6.44596e-09	6.34054e-09
24800.0	28000.0	2407898.0	-1979.311395	4.487	1.65526e-07	-5.90194e-09	5.00802e-09
24800.0	32000.0	2414672.0	-1976.911068	4.513	1.66684e-07	-6.22718e-09	4.52198e-09
24800.0	36000.0	2422346.0	-1974.580352	4.721	1.65778e-07	-5.86564e-09	3.8226e-09
24800.0	40000.0	2430417.0	-1972.307449	4.883	1.66276e-07	-5.64851e-09	3.35021e-09
24800.0	44000.0	2438377.0	-1970.122734	4.945	1.67786e-07	-6.01463e-09	3.11898e-09
24800.0	48000.0	2446947.0	-1968.056426	4.997	1.68642e-07	-6.17546e-09	2.90607e-09
24800.0	52000.0	2456009.0	-1966.117323	5.063	1.6828e-07	-6.1396e-09	2.72751e-09
25000.0	0.0	2386341.0	-1991.899726	5.018	1.55059e-07	1.04255e-12	4.63287e-09
25000.0	4000.0	2388124.0	-1991.753373	4.947	1.55319e-07	-9.32023e-10	5.64032e-09
25000.0	8000.0	2393454.0	-1991.313654	4.67	1.60157e-07	-1.27157e-08	4.92333e-08
25000.0	12000.0	2410437.0	-1989.915192	4.443	1.59631e-07	-7.56073e-09	1.92144e-08
25000.0	16000.0	2423146.0	-1987.732477	4.527	1.58142e-07	-3.34043e-09	6.47568e-09
25000.0	20000.0	2436867.0	-1985.241648	4.489	1.61336e-07	-4.34765e-09	7.17661e-09
25000.0	24000.0	2441753.0	-1982.643245	4.276	1.64062e-07	-6.43442e-09	6.34131e-09
25000.0	28000.0	2446421.0	-1980.156984	4.423	1.6417e-07	-5.82062e-09	4.925e-09
25000.0	32000.0	2453200.0	-1977.775571	4.503	1.6533e-07	-6.14681e-09	4.50584e-09
25000.0	36000.0	2460844.0	-1975.464053	4.697	1.65474e-07	-5.92279e-09	3.81113e-09
25000.0	40000.0	2469025.0	-1973.208055	4.871	1.65277e-07	-5.55626e-09	3.30221e-09
25000.0	44000.0	2477170.0	-1971.035064	4.937	1.66458e-07	-5.87231e-09	3.06612e-09
25000.0	48000.0	2485443.0	-1968.973881	4.981	1.6794e-07	-6.09172e-09	2.86686e-09
25000.0	52000.0	2494406.0	-1967.03531	5.197	1.69304e-07	-6.13028e-09	2.7007e-09
