 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.70995096      27.09102003   0.46243060E-11   0.18843231E-11   0.14838959E-09   0.28732074E-11
       1.70995096      28.90698629   0.65065173E-14   0.29153063E-14   0.20932160E-14   0.90128185E-14
       2.33166001     -28.90698629   0.11924412E-13   0.75753756E-14   0.99323308E-13   0.91623469E-12
       2.33166001     -27.09102003   0.84885801E-11   0.55880432E-11   0.23490371E-07   0.20903244E-09
       2.33166001     -25.58719662   0.56804503E-09   0.38934333E-09   0.78024627E-07   0.16655038E-07
       2.33166001     -24.24464326   0.76422997E-08   0.55026435E-08   0.38506357E-06   0.17309598E-06
       2.33166001     -23.00580021   0.22913353E-07   0.17563901E-07   0.18358256E-06   0.13916258E-06
       2.33166001     -21.84102902   0.10083232E-07   0.78248466E-08   0.57629186E-09   0.61237622E-09
       2.33166001     -20.73255563   0.75748619E-08   0.54302069E-08   0.41964095E-09   0.17257975E-09
       2.33166001     -19.66866517   0.54423923E-08   0.33157045E-08   0.13851213E-10   0.59622852E-11
       2.33166001     -18.64111846   0.31516680E-07   0.92001480E-08   0.17334226E-07   0.98765765E-09
       2.33166001     -17.64383785   0.50089839E-07   0.33501125E-08   0.74073031E-07   0.22547576E-10
       2.33166001     -16.67217246   0.29419497E-06   0.27226468E-07   0.37660780E-05   0.32638350E-08
       2.33166001     -15.72245739   0.15242776E-05   0.23730262E-06   0.19401401E-03   0.57921653E-05
       2.33166001     -14.79173429   0.58975597E-05   0.81398274E-06   0.85621126E-03   0.63368341E-04
       2.33166001     -13.87756613   0.30500032E-04   0.62950881E-05   0.41860437E-02   0.45396558E-03
       2.33166001     -12.97791004   0.14963445E-03   0.42214210E-04   0.24824499E-01   0.57383646E-02
       2.33166001     -12.09102705   0.73920556E-03   0.27167920E-03   0.10537352E+00   0.39083675E-01
       2.33166001     -11.21541656   0.36655418E-02   0.17992323E-02   0.35272689E+00   0.23976823E+00
       2.33166001     -10.34976746   0.12764911E-01   0.77070532E-02   0.59886195E+00   0.56817566E+00
       2.33166001      -9.49292107   0.26810519E-01   0.18529759E-01   0.65260043E+00   0.69280894E+00
       2.33166001      -8.64384242   0.37431455E-01   0.27863330E-01   0.58620527E+00   0.66424962E+00
       2.33166001      -7.80159770   0.42436059E-01   0.31410149E-01   0.52077835E+00   0.56697381E+00
       2.33166001      -6.96533619   0.44817804E-01   0.31531496E-01   0.51427077E+00   0.49192996E+00
       2.33166001      -6.13427558   0.45455528E-01   0.31314198E-01   0.51684997E+00   0.48877842E+00
       2.33166001      -5.30768995   0.45121292E-01   0.31390443E-01   0.50188795E+00   0.52148777E+00
       2.33166001      -4.48489961   0.44848765E-01   0.31123750E-01   0.48791255E+00   0.52679951E+00
       2.33166001      -3.66526252   0.44793691E-01   0.30389646E-01   0.48539504E+00   0.50002223E+00
       2.33166001      -2.84816685   0.44831106E-01   0.29785004E-01   0.49209073E+00   0.48593713E+00
       2.33166001      -2.03302444   0.44519399E-01   0.29627164E-01   0.49402735E+00   0.50608005E+00
       2.33166001      -1.21926492   0.43648915E-01   0.29357137E-01   0.48703110E+00   0.52267339E+00
       2.33166001      -0.40633025   0.43145270E-01   0.28711694E-01   0.48993634E+00   0.50921661E+00
       2.33166001       0.40633025   0.43581394E-01   0.28327633E-01   0.50683430E+00   0.49566010E+00
       2.33166001       1.21926492   0.43957650E-01   0.28414311E-01   0.51660147E+00   0.49917761E+00
       2.33166001       2.03302444   0.43585808E-01   0.28493034E-01   0.50998191E+00   0.49603121E+00
       2.33166001       2.84816685   0.43563427E-01   0.28704695E-01   0.50615868E+00   0.48229002E+00
       2.33166001       3.66526252   0.44684177E-01   0.29657667E-01   0.52059484E+00   0.48405669E+00
       2.33166001       4.48489961   0.45626105E-01   0.30995666E-01   0.52942980E+00   0.50065506E+00
       2.33166001       5.30768995   0.45170114E-01   0.31734572E-01   0.51251364E+00   0.50828648E+00
       2.33166001       6.13427558   0.44398503E-01   0.31772628E-01   0.49719553E+00   0.49740667E+00
       2.33166001       6.96533619   0.44535301E-01   0.31914067E-01   0.50553624E+00   0.48734625E+00
       2.33166001       7.80159770   0.44797232E-01   0.32332267E-01   0.51547280E+00   0.49282761E+00
       2.33166001       8.64384242   0.43881363E-01   0.32528869E-01   0.51512078E+00   0.52007299E+00
       2.33166001       9.49292107   0.41678749E-01   0.32083540E-01   0.53909026E+00   0.59509143E+00
       2.33166001      10.34976746   0.37401182E-01   0.29092965E-01   0.61689172E+00   0.70169849E+00
       2.33166001      11.21541656   0.27924518E-01   0.20875374E-01   0.68943353E+00   0.76187861E+00
       2.33166001      12.09102705   0.14295423E-01   0.98318670E-02   0.65765456E+00   0.70250445E+00
       2.33166001      12.97791004   0.43831946E-02   0.26296882E-02   0.43150948E+00   0.40183130E+00
       2.33166001      13.87756613   0.86023358E-03   0.41937692E-03   0.13390269E+00   0.80113733E-01
       2.33166001      14.79173429   0.15529178E-03   0.61365405E-04   0.28193498E-01   0.12055855E-01
       2.33166001      15.72245739   0.30187388E-04   0.98338615E-05   0.43082041E-02   0.10498082E-02
       2.33166001      16.67217246   0.49380330E-05   0.11624256E-05   0.48632633E-03   0.53725948E-04
       2.33166001      17.64383785   0.10578786E-05   0.25719575E-06   0.88635944E-04   0.63432170E-05
       2.33166001      18.64111846   0.27432491E-06   0.75609974E-07   0.79234332E-05   0.59656576E-06
       2.33166001      19.66866517   0.25628719E-07   0.44557708E-08   0.20779165E-08   0.10849993E-10
       2.33166001      20.73255563   0.71824731E-08   0.31610589E-08   0.96245208E-10   0.80925836E-11
       2.33166001      21.84102902   0.20064628E-07   0.10451862E-07   0.71719273E-08   0.12503727E-08
       2.33166001      23.00580021   0.19002208E-07   0.86497573E-08   0.42425759E-07   0.42434419E-08
       2.33166001      24.24464326   0.40360869E-08   0.15815467E-08   0.12861396E-07   0.74925371E-09
       2.33166001      25.58719662   0.23289442E-09   0.85241682E-10   0.85950360E-09   0.34338834E-10
       2.33166001      27.09102003   0.30475982E-11   0.11500470E-11   0.43169491E-10   0.58409172E-12
       2.33166001      28.90698629   0.40795816E-14   0.17003456E-14   0.12488266E-14   0.42871648E-13
       2.95525529     -28.90698629   0.59678454E-14   0.38753685E-14   0.22850961E-13   0.13561266E-12
       2.95525529     -27.09102003   0.42404646E-11   0.28882163E-11   0.37074039E-07   0.59679326E-10
       2.95525529     -25.58719662   0.28257406E-09   0.20400898E-09   0.32246425E-07   0.49831893E-08
       2.95525529     -24.24464326   0.37701568E-08   0.29469019E-08   0.10514528E-06   0.51081572E-07
       2.95525529     -23.00580021   0.11221034E-07   0.99083999E-08   0.33170802E-07   0.40190228E-07
       2.95525529     -21.84102902   0.62726006E-08   0.60598096E-08   0.18366584E-09   0.43082517E-09
       2.95525529     -20.73255563   0.70141686E-08   0.44641089E-08   0.54961493E-09   0.14644979E-09
       2.95525529     -19.66866517   0.68629473E-08   0.32533656E-08   0.71692779E-10   0.10618541E-10
       2.95525529     -18.64111846   0.29776113E-07   0.87197152E-08   0.21387974E-07   0.95134738E-09
       2.95525529     -17.64383785   0.42192989E-07   0.22767469E-08   0.42115282E-07   0.53456901E-11
       2.95525529     -16.67217246   0.22342065E-06   0.16271501E-07   0.14734298E-05   0.60146449E-09
       2.95525529     -15.72245739   0.12178528E-05   0.18511525E-06   0.13911394E-03   0.54161546E-05
       2.95525529     -14.79173429   0.45129406E-05   0.57101397E-06   0.69264859E-03   0.31909016E-04
       2.95525529     -13.87756613   0.21736276E-04   0.38593834E-05   0.28790911E-02   0.22831283E-03
       2.95525529     -12.97791004   0.10407813E-03   0.26274159E-04   0.16661661E-01   0.29653591E-02
       2.95525529     -12.09102705   0.47433037E-03   0.15318333E-03   0.68808689E-01   0.19533381E-01
       2.95525529     -11.21541656   0.22753773E-02   0.98793115E-03   0.24404958E+00   0.12571415E+00
       2.95525529     -10.34976746   0.86411103E-02   0.47562479E-02   0.51130192E+00   0.42326054E+00
       2.95525529      -9.49292107   0.20954893E-01   0.13514310E-01   0.63663595E+00   0.63639166E+00
       2.95525529      -8.64384242   0.33300661E-01   0.23743181E-01   0.62128148E+00   0.67595595E+00
       2.95525529      -7.80159770   0.40395648E-01   0.29810506E-01   0.55414344E+00   0.61520782E+00
       2.95525529      -6.96533619   0.43545342E-01   0.31304581E-01   0.51495410E+00   0.52364227E+00
       2.95525529      -6.13427558   0.44863405E-01   0.31142674E-01   0.51115789E+00   0.47515913E+00
       2.95525529      -5.30768995   0.45217763E-01   0.31263966E-01   0.51304281E+00   0.49540475E+00
       2.95525529      -4.48489961   0.45035632E-01   0.31484586E-01   0.50241997E+00   0.53123147E+00
       2.95525529      -3.66526252   0.44657241E-01   0.31232354E-01   0.48692783E+00   0.53613959E+00
       2.95525529      -2.84816685   0.44483829E-01   0.30855484E-01   0.48435314E+00   0.53468735E+00
       2.95525529      -2.03302444   0.44402386E-01   0.30525077E-01   0.49288135E+00   0.53946797E+00
       2.95525529      -1.21926492   0.44047477E-01   0.29759137E-01   0.50090345E+00   0.51890433E+00
       2.95525529      -0.40633025   0.43659509E-01   0.28771299E-01   0.50541419E+00   0.48111269E+00
       2.95525529       0.40633025   0.43656125E-01   0.28405789E-01   0.51098874E+00   0.47419135E+00
       2.95525529       1.21926492   0.43677905E-01   0.28523297E-01   0.51717960E+00   0.48907659E+00
       2.95525529       2.03302444   0.43249148E-01   0.28498785E-01   0.51268913E+00   0.48365314E+00
       2.95525529       2.84816685   0.43089865E-01   0.28723170E-01   0.50364441E+00   0.47139112E+00
       2.95525529       3.66526252   0.44020268E-01   0.29665749E-01   0.51527979E+00   0.47937241E+00
       2.95525529       4.48489961   0.44916616E-01   0.30642198E-01   0.53112028E+00   0.48887179E+00
       2.95525529       5.30768995   0.44337247E-01   0.30941263E-01   0.51696771E+00   0.48492038E+00
       2.95525529       6.13427558   0.43122193E-01   0.31074334E-01   0.49323408E+00   0.49458417E+00
       2.95525529       6.96533619   0.42662884E-01   0.31602353E-01   0.49864969E+00   0.53408547E+00
