q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
176.0	32.0	0.05111	-0.03322	0.03811	-1900.221428	False
180.0	0.0	0.02128	-1.232e-08	0.01605	-1919.667777	False
180.0	4.0	0.04739	-0.003196	0.01613	-1917.721431	False
180.0	8.0	0.1524	-0.0169	0.0206	-1916.01276	False
180.0	12.0	0.07882411091369335	-0.008076406148987303	0.013919597351375046	-1915.9498123543176	True
180.0	16.0	0.04711	-0.01653	0.01865	-1915.785569	False
180.0	20.0	0.1143	-0.06796	0.06705	-1913.312093	False
180.0	24.0	0.02739	-0.01495	0.02173	-1910.297116	False
180.0	28.0	0.02964	-0.02264	0.03029	-1906.208352	False
180.0	32.0	0.1069	-0.05872	0.05059	-1901.348435	False
184.0	0.0	0.02237	5.735e-09	0.01592	-1919.591958	False
184.0	4.0	0.03575	-0.001854	0.01608	-1917.892377	False
184.0	8.0	0.1407	-0.01453	0.02077	-1916.158798	False
184.0	12.0	0.11106355477374308	-0.013093826715014245	0.016728895977934144	-1916.0531596114129	True
184.0	16.0	0.05147	-0.01525	0.01728	-1916.066643	False
184.0	20.0	0.0465	-0.02382	0.02499	-1914.218447	False
184.0	24.0	0.02131	-0.01316	0.02275	-1911.122758	False
184.0	28.0	0.02657	-0.01928	0.02739	-1907.320541	False
184.0	32.0	0.09487	-0.05046	0.04374	-1902.595368	False
188.0	0.0	0.02411	-3.086e-08	0.01585	-1919.566923	False
188.0	4.0	0.02692	-0.0001567	0.01592	-1918.097697	False
188.0	8.0	0.1271	-0.01212	0.02017	-1916.228717	False
188.0	12.0	0.11195290794476875	-0.01739771624076525	0.019584489533642113	-1915.9301965514148	True
188.0	16.0	0.07814	-0.02128	0.02132	-1915.992181	False
188.0	20.0	0.0631	-0.0274	0.02401	-1914.917973	False
188.0	24.0	0.02991	-0.01387	0.02214	-1911.834595	False
188.0	28.0	0.02378	-0.01655	0.02479	-1908.141374	False
188.0	32.0	0.02741	-0.02004	0.02683	-1903.932299	False
192.0	0.0	0.02413	-1.104e-08	0.01589	-1919.578529	False
192.0	4.0	0.03471	0.0004757	0.016	-1918.314578	False
192.0	8.0	0.1104	-0.009788	0.01863	-1916.231152	False
192.0	12.0	0.07465	-0.01676	0.01687	-1915.957629	False
192.0	16.0	0.06659079560174064	-0.022879324791063027	0.02378721032071951	-1916.0999062320184	True
192.0	20.0	0.08942	-0.03704	0.03026	-1915.354934	False
192.0	24.0	0.1208	-0.06888	0.05537	-1912.5543	False
192.0	28.0	0.02101	-0.0137	0.02239	-1908.807139	False
192.0	32.0	0.02949	-0.02004	0.02596	-1905.030902	False
196.0	0.0	0.02203	-1.492e-08	0.01605	-1919.632868	False
196.0	4.0	0.04675	-4.828e-05	0.01623	-1918.541093	False
196.0	8.0	0.07343183490585403	-0.002951699436394506	0.010399729980505867	-1916.7663973737076	True
196.0	12.0	0.06605915442216315	-0.01373534954217348	0.017669094758559822	-1916.1146653378878	True
196.0	16.0	0.05077	-0.01805	0.02604	-1916.285572	False
196.0	20.0	0.07222	-0.03136	0.03332	-1915.739722	False
196.0	24.0	0.1114	-0.05764	0.04287	-1913.294399	False
196.0	28.0	0.02726	-0.01404	0.02103	-1909.538295	False
196.0	32.0	0.02603	-0.01671	0.02325	-1905.81286	False
200.0	0.0	0.01893	-4.356e-08	0.01632	-1919.723409	False
200.0	4.0	0.05753	-0.00106	0.01653	-1918.770551	False
200.0	8.0	0.05191018537597358	-0.0014529935947109607	0.010324967543766661	-1916.7870393298194	True
200.0	12.0	0.06811	-0.01436	0.0186	-1916.21861	False
200.0	16.0	0.06396	-0.01278	0.01849	-1916.962382	False
200.0	20.0	0.05402	-0.02854	0.0355	-1916.235057	False
200.0	24.0	0.08518	-0.04156	0.03305	-1913.931898	False
200.0	28.0	0.04918	-0.02441	0.02446	-1910.343907	False
200.0	32.0	0.02179	-0.01245	0.02106	-1906.324172	False
204.0	0.0	0.01606	2.914e-08	0.0167	-1919.842722	False
204.0	4.0	0.06491	-0.002032	0.01677	-1919.000132	False
204.0	8.0	0.01545	-0.0003558	0.01459	-1916.30009	False
204.0	12.0	0.047290854491997436	-0.007119746009934147	0.01387710866079317	-1916.5272177696636	True
204.0	16.0	0.08086	-0.01152	0.01366	-1917.814006	False
204.0	20.0	0.05998	-0.02502	0.03102	-1916.961804	False
204.0	24.0	0.06639	-0.0336	0.03197	-1914.525437	False
204.0	28.0	0.08282	-0.04103	0.03286	-1911.132136	False
204.0	32.0	0.05702	-0.03549	0.04357	-1906.782088	False
208.0	0.0	0.014	8.267e-08	0.01713	-1919.982552	False
208.0	4.0	0.0682	-0.002642	0.01687	-1919.228105	False
208.0	8.0	0.01731	-0.001203	0.0147	-1916.497622	False
208.0	12.0	0.03710828732394589	-0.005066784371265953	0.013233140586947911	-1916.9419989934916	True
208.0	16.0	0.07179	-0.009508	0.01213	-1918.619572	False
208.0	20.0	0.07023	-0.02314	0.02265	-1917.981862	False
208.0	24.0	0.05568	-0.02962	0.03281	-1915.183574	False
208.0	28.0	0.06868	-0.03107	0.0275	-1911.870993	False
208.0	32.0	0.06825	-0.03849	0.03808	-1907.618218	False
212.0	0.0	0.01273	-5.535e-08	0.01759	-1920.137563	False
212.0	4.0	0.06692	-0.002684	0.01675	-1919.454937	False
212.0	8.0	0.01815	-0.001627	0.0148	-1916.779106	False
212.0	12.0	0.033316053727538986	-0.005971701405606211	0.014525861467703294	-1917.315055490033	True
212.0	16.0	0.06227	-0.007751	0.01168	-1919.250295	False
212.0	20.0	0.01619	-0.005077	0.01215	-1919.129428	False
212.0	24.0	0.05606	-0.03029	0.03311	-1916.076059	False
212.0	28.0	0.0542	-0.02691	0.03176	-1912.609051	False
212.0	32.0	0.06173	-0.0319	0.03078	-1908.643054	False
216.0	0.0	0.01198	4.322e-08	0.01805	-1920.311719	False
216.0	4.0	0.06071	-0.002047	0.01637	-1919.689049	False
216.0	8.0	0.01895	-0.001607	0.01472	-1917.108576	False
216.0	12.0	0.019737570664034365	-0.0033570704900043324	0.014938123416641247	-1917.6120126239748	True
216.0	16.0	0.02897	-0.003796	0.0112	-1919.707543	False
216.0	20.0	0.002594	-0.0008941	0.01051	-1920.122781	False
216.0	24.0	0.06913	-0.03537	0.0299	-1917.187994	False
216.0	28.0	0.05596	-0.03958	0.04616	-1913.534266	False
216.0	32.0	0.04992	-0.02775	0.02995	-1909.662598	False
220.0	0.0	0.01148	-5.082e-08	0.01849	-1920.494858	False
220.0	4.0	0.04918	-0.0007096	0.01573	-1919.920562	False
220.0	8.0	0.02046	-0.001516	0.01449	-1917.452574	False
220.0	12.0	0.015633054644005995	0.003568337483976336	0.014886118155175154	-1917.8502595807129	True
220.0	16.0	0.04215	0.003614	0.01202	-1919.993564	False
220.0	20.0	0.09799	-0.02446	0.01618	-1920.893812	False
220.0	24.0	0.09708	-0.04155	0.02782	-1918.296746	False
220.0	28.0	0.07894	-0.05378	0.04996	-1914.636294	False
220.0	32.0	0.052	-0.03348	0.03818	-1910.703725	False
224.0	0.0	0.01112	-2.121e-10	0.01891	-1920.691501	False
224.0	4.0	0.03155	0.001312	0.01488	-1920.158042	False
224.0	8.0	0.02251	-0.001541	0.01421	-1917.807175	False
224.0	12.0	0.020176542253011576	0.007993294579570431	0.01540734494763285	-1918.0391191621295	True
224.0	16.0	0.05797	0.007326	0.0132	-1920.150031	False
224.0	20.0	0.1345	-0.03067	0.01695	-1921.519886	False
224.0	24.0	0.1138	-0.04588	0.02815	-1919.298396	False
224.0	28.0	0.08485	-0.04832	0.03801	-1915.769086	False
224.0	32.0	0.05378	-0.04246	0.04698	-1911.818659	False
228.0	0.0	0.01082	-1.945e-08	0.01932	-1920.905029	False
228.0	4.0	0.00959	0.003695	0.01397	-1920.405223	False
228.0	8.0	0.02473	-0.001704	0.01395	-1918.164944	False
228.0	12.0	0.022486692854315038	0.008359018197786838	0.016240336226914565	-1918.1900351304341	True
228.0	16.0	0.05473	0.008287	0.01418	-1920.217063	False
228.0	20.0	0.1369	-0.02818	0.01574	-1922.045441	False
228.0	24.0	0.09948	-0.03942	0.02538	-1920.229889	False
228.0	28.0	0.00701	-0.003183	0.01071	-1916.800701	False
228.0	32.0	0.06214	-0.04298	0.04074	-1913.014215	False
232.0	0.0	0.01056	1.708e-08	0.01976	-1921.138442	False
232.0	4.0	0.008022	0.003922	0.01383	-1920.669068	False
232.0	8.0	0.02675	-0.001992	0.01372	-1918.528225	False
232.0	12.0	0.02448787954286047	0.005757103093642968	0.01685697091794225	-1918.3066454725301	True
232.0	16.0	0.04366	0.007265	0.01488	-1920.210753	False
232.0	20.0	0.1196	-0.02142	0.01394	-1922.491719	False
232.0	24.0	0.003129	-0.00104	0.009935	-1921.185107	False
232.0	28.0	0.02895	-0.01387	0.01659	-1917.723078	False
232.0	32.0	0.02444	-0.0107	0.01359	-1914.199727	False
236.0	0.0	0.01026	3.383e-07	0.02016	-1921.393327	False
236.0	4.0	0.007816	0.004001	0.01373	-1920.94652	False
236.0	8.0	0.02832	-0.002368	0.01351	-1918.888124	False
236.0	12.0	0.028913385479398812	0.0010346779990797472	0.017052645148694978	-1918.3824449446174	True
236.0	16.0	0.02722	0.004417	0.01478	-1920.121452	False
236.0	20.0	0.01198	-0.002104	0.0109	-1922.851883	False
236.0	24.0	0.002618	-0.000963	0.009784	-1922.068312	False
236.0	28.0	0.0358	-0.01687	0.01742	-1918.782145	False
236.0	32.0	0.03266	-0.01388	0.01509	-1915.286743	False
240.0	0.0	0.009986	2.072e-09	0.0206	-1921.688408	False
240.0	4.0	0.007663	0.004085	0.01362	-1921.258828	False
240.0	8.0	0.02962	-0.002803	0.01337	-1919.259155	False
240.0	12.0	0.03173830028487146	-0.003147075055274229	0.016947387709564055	-1918.4211269865475	True
240.0	16.0	0.01365	0.00167	0.01408	-1919.951637	False
240.0	20.0	0.002167	-0.0006508	0.01098	-1923.102331	False
240.0	24.0	0.00272	-0.001056	0.009693	-1922.840461	False
240.0	28.0	0.03905	-0.01672	0.01598	-1919.931347	False
240.0	32.0	0.03429	-0.01482	0.01606	-1916.351126	False
244.0	0.0	0.009689	9.633e-08	0.02103	-1922.011622	False
244.0	4.0	0.007507	0.004146	0.01347	-1921.590707	False
244.0	8.0	0.03042	-0.003276	0.01326	-1919.628215	False
244.0	12.0	0.040037821476744284	-0.00663886323796703	0.01743716135104023	-1918.4388788857977	True
244.0	16.0	0.02813	-0.002903	0.01486	-1919.706192	False
244.0	20.0	0.002237	-0.0005735	0.01136	-1923.20131	False
244.0	24.0	0.00299	-0.001127	0.009596	-1923.465101	False
244.0	28.0	0.03658	-0.01442	0.01417	-1921.041198	False
244.0	32.0	0.0271	-0.01162	0.0136	-1917.453785	False
248.0	0.0	0.009401	5.482e-08	0.02146	-1922.401863	False
248.0	4.0	0.007363	0.004197	0.01328	-1921.981902	False
248.0	8.0	0.03095	-0.003757	0.01324	-1920.024151	False
248.0	12.0	0.044312369283289854	-0.008749862864462443	0.01982710812696098	-1918.4866517419082	True
248.0	16.0	0.03371	-0.00456	0.01659	-1919.472196	False
248.0	20.0	0.00237	-0.0005032	0.01186	-1923.192368	False
248.0	24.0	0.006287	-0.002038	0.009755	-1923.967184	False
248.0	28.0	0.02842	-0.01048	0.01226	-1922.073451	False
248.0	32.0	0.008122	-0.003273	0.009589	-1918.598341	False
252.0	0.0	0.009116	-3.145e-08	0.0219	-1922.854087	False
252.0	4.0	0.0072	0.004214	0.01302	-1922.425651	False
252.0	8.0	0.03134	-0.004223	0.01332	-1920.432889	False
252.0	12.0	0.04469820971495153	-0.00955031019867647	0.02493825678644157	-1918.7558510741565	True
252.0	16.0	0.03353	-0.008836	0.02647	-1919.312992	False
252.0	20.0	0.02788	-0.00623	0.01365	-1923.085906	False
252.0	24.0	0.03081	-0.009118	0.01164	-1924.353125	False
252.0	28.0	0.02047	-0.007094	0.01092	-1922.969626	False
252.0	32.0	0.002977	-0.0008972	0.008528	-1919.67026	False
256.0	0.0	0.008821	1.59e-07	0.02235	-1923.387223	False
256.0	4.0	0.007012	0.004197	0.0127	-1922.938688	False
256.0	8.0	0.03145	-0.004633	0.01345	-1920.875355	False
256.0	12.0	0.04891	-0.006522	0.02673	-1919.474775	False
256.0	16.0	0.04070904491448957	-0.007724169315761031	0.026909639092892235	-1920.1963768555538	True
256.0	20.0	0.03493	-0.007213	0.01411	-1922.953041	False
256.0	24.0	0.0385	-0.01076	0.01171	-1924.690696	False
256.0	28.0	0.01976	-0.006374	0.01078	-1923.724745	False
256.0	32.0	0.00313	-0.001005	0.008493	-1920.76105	False
260.0	0.0	0.008534	-2.715e-07	0.02298	-1924.007228	False
260.0	4.0	0.006802	0.004157	0.01234	-1923.522294	False
260.0	8.0	0.03127	-0.004964	0.01357	-1921.349392	False
260.0	12.0	0.04611	-0.005965	0.02601	-1919.997545	False
260.0	16.0	0.03823427197389151	-0.0058766627969149	0.025685738662431845	-1920.6305693943143	True
260.0	20.0	0.03042	-0.005659	0.01405	-1922.813062	False
260.0	24.0	0.03892	-0.009714	0.01097	-1924.99028	False
260.0	28.0	0.02186	-0.006582	0.01144	-1924.35027	False
260.0	32.0	0.003239	-0.001236	0.008568	-1921.8677	False
264.0	0.0	0.008297	2.694e-08	0.02454	-1924.767767	False
264.0	4.0	0.006542	0.004082	0.01192	-1924.201504	False
264.0	8.0	0.03088	-0.005214	0.01365	-1921.86411	False
264.0	12.0	0.04274	-0.005852	0.02546	-1920.513628	False
264.0	16.0	0.03163597821420083	-0.004994995951030035	0.025118602947614477	-1920.8032095720769	True
264.0	20.0	0.02402	-0.004136	0.01404	-1922.68709	False
264.0	24.0	0.03851	-0.008025	0.01026	-1925.241207	False
264.0	28.0	0.02356	-0.007113	0.0126	-1924.907808	False
264.0	32.0	0.003688	-0.001549	0.008714	-1922.88444	False
268.0	0.0	0.01251	2.937e-07	0.03728	-1926.2088	False
268.0	4.0	0.0062	0.003968	0.01143	-1925.003796	False
268.0	8.0	0.03021	-0.005374	0.01368	-1922.421303	False
268.0	12.0	0.03947	-0.006215	0.02533	-1921.015607	False
268.0	16.0	0.025968065823192887	-0.0051650924104222895	0.02537334184542317	-1920.946016208449	True
268.0	20.0	0.01915	-0.003256	0.01419	-1922.568308	False
268.0	24.0	0.03891	-0.006386	0.009943	-1925.418618	False
268.0	28.0	0.02483	-0.008125	0.01332	-1925.440767	False
268.0	32.0	0.004893	-0.002172	0.008973	-1923.768386	False
272.0	0.0	0.01249	1.9e-06	0.03854	-1927.72506	False
272.0	4.0	0.006323	0.003197	0.01218	-1926.278077	False
272.0	8.0	0.0292	-0.005425	0.01367	-1923.020245	False
272.0	12.0	0.03739	-0.006952	0.02628	-1921.499044	False
272.0	16.0	0.027935460491395503	-0.00878101198999559	0.02966982455516387	-1921.1737990560412	True
272.0	20.0	0.01674	-0.002852	0.01445	-1922.444028	False
272.0	24.0	0.03949	-0.00492	0.01015	-1925.514799	False
272.0	28.0	0.02185	-0.007552	0.01167	-1925.972803	False
272.0	32.0	0.01464	-0.006207	0.0107	-1924.5077	False
276.0	0.0	0.01224	2.027e-07	0.03906	-1929.254701	False
276.0	4.0	0.006296	0.003185	0.01237	-1927.807748	False
276.0	8.0	0.02802	-0.005371	0.01365	-1923.655004	False
276.0	12.0	0.03785	-0.008173	0.02993	-1921.961023	False
276.0	16.0	0.05121323377601783	-0.024497859613646256	0.04845551363691669	-1921.6161040577526	True
276.0	20.0	0.03584551158442828	-0.012029065253905458	0.02633190198612212	-1922.675336490831	True
276.0	24.0	0.03937	-0.003589	0.01082	-1925.532387	False
276.0	28.0	0.009281	-0.002931	0.00899	-1926.465687	False
276.0	32.0	0.03662	-0.0154	0.01539	-1925.11981	False
280.0	0.0	0.0119	-2.585e-06	0.03913	-1930.783184	False
280.0	4.0	0.006044	0.003375	0.01218	-1929.368393	False
280.0	8.0	0.02663	-0.005183	0.01359	-1924.319239	False
280.0	12.0	0.04159	-0.01023	0.03915	-1922.403424	False
280.0	16.0	0.07086	-0.02402	0.03782	-1922.356141	False
280.0	20.0	0.02521	-0.007165	0.01962	-1922.399473	False
280.0	24.0	0.03812	-0.002327	0.0119	-1925.477349	False
280.0	28.0	0.00194	-0.0005032	0.008092	-1926.855734	False
280.0	32.0	0.03949	-0.01738	0.01742	-1925.640951	False
