       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      156.00       76.00       12.00    -1880.8720        0.9438        0.0490       -0.0244        0.1113
      100.00      156.00       76.00       16.00    -1883.7350        1.2521        0.0592       -0.0460        0.1014
      100.00      156.00       76.00       20.00    -1881.0080        1.2355        0.1073       -0.0507        0.1105
      100.00      156.00       76.00       24.00    -1873.2080        0.6940        0.1351       -0.1686        0.3070
      100.00      156.00       76.00       28.00    -1865.3090        0.8223        0.0867       -0.1368        0.3452
      100.00      156.00       76.00       32.00    -1857.6320        0.8091        0.0777       -0.1230        0.2894
      100.00      156.00       76.00       36.00    -1851.0570        1.0501        0.0745       -0.1292        0.2801
      100.00      156.00       76.00       40.00    -1845.3770        0.8324        0.1283       -0.1829        0.3560
      100.00      156.00       76.00       44.00    -1841.8280        0.8072        0.0762       -0.1186        0.2370
      100.00      156.00       76.00       48.00    -1838.4040        0.8321        0.0704       -0.1035        0.2019
      100.00      156.00       76.00       52.00    -1845.6540        2.5932        0.0844       -0.1450        0.2834
      100.00      156.00       76.00       56.00    -1847.3030        2.5799        0.0825       -0.1386        0.2652
      100.00      156.00       76.00       60.00    -1848.2570        1.0861        0.0782       -0.1309        0.2340
      100.00      156.00       80.00        0.00    -1881.8380        1.8950        0.0792        0.0000        0.0579
      100.00      156.00       80.00        4.00    -1880.0940        1.6782        0.0722       -0.0115        0.0655
      100.00      156.00       80.00        8.00    -1877.0820        1.0559        0.0559       -0.0196        0.1031
      100.00      156.00       80.00       12.00    -1878.6140        1.0078        0.0519       -0.0269        0.1094
      100.00      156.00       80.00       16.00    -1882.3370        1.1971        0.0512       -0.0358        0.1044
      100.00      156.00       80.00       20.00    -1882.3900        1.3827        0.0910       -0.0442        0.0836
      100.00      156.00       80.00       24.00    -1875.9300        0.6813        0.1561       -0.1938        0.3350
      100.00      156.00       80.00       28.00    -1868.0680        0.7766        0.0762       -0.0896        0.2244
      100.00      156.00       80.00       32.00    -1860.1180        0.8293        0.0943       -0.1356        0.3591
      100.00      156.00       80.00       36.00    -1853.0980        0.8268        0.0609       -0.0781        0.1784
      100.00      156.00       80.00       40.00    -1847.2630        0.9146        0.1041       -0.1782        0.3685
      100.00      156.00       80.00       44.00    -1842.8140        0.7693        0.0945       -0.1410        0.2749
      100.00      156.00       80.00       48.00    -1840.0480        0.8325        0.0713       -0.1080        0.2104
      100.00      156.00       80.00       52.00    -1845.5500        1.1646        0.0689       -0.1168        0.2278
      100.00      156.00       80.00       56.00    -1847.3690        2.6430        0.0909       -0.1549        0.2935
      100.00      156.00       80.00       60.00    -1847.4310        1.0784        0.0627       -0.1008        0.1694
      100.00      156.00       84.00        0.00    -1883.6010        1.8552        0.0828        0.0000        0.0501
      100.00      156.00       84.00        4.00    -1881.3140        1.6082        0.0716       -0.0174        0.0717
      100.00      156.00       84.00        8.00    -1877.4270        1.1738        0.0590       -0.0191        0.0774
      100.00      156.00       84.00       12.00    -1876.6960        1.0836        0.0511       -0.0301        0.1152
      100.00      156.00       84.00       16.00    -1880.1780        1.1136        0.0557       -0.0378        0.1153
      100.00      156.00       84.00       20.00    -1882.4230        1.3703        0.0678       -0.0340        0.0687
      100.00      156.00       84.00       24.00    -1878.2180        0.8959        0.1555       -0.1689        0.2388
      100.00      156.00       84.00       28.00    -1863.6080        1.4094        0.1254       -0.1157        0.1640
      100.00      156.00       84.00       32.00    -1860.7800        0.8449        0.1143       -0.1521        0.2381
      100.00      156.00       84.00       36.00    -1855.2970        0.7693        0.0767       -0.0967        0.2346
      100.00      156.00       84.00       40.00    -1849.3180        0.8887        0.0875       -0.1325        0.2798
      100.00      156.00       84.00       44.00    -1844.1300        0.7715        0.1147       -0.1712        0.3293
      100.00      156.00       84.00       48.00    -1841.1810        0.7984        0.0684       -0.1036        0.2028
      100.00      156.00       84.00       52.00    -1844.4741        0.0232        0.0622       -0.0970        0.1844
      100.00      156.00       84.00       56.00    -1844.8160        0.9328        0.0748       -0.1270        0.2433
      100.00      156.00       84.00       60.00    -1850.2200        2.8657        0.0869       -0.1562        0.2992
      100.00      156.00       88.00        0.00    -1885.7350        1.8265        0.1025       -0.0000        0.0443
      100.00      156.00       88.00        4.00    -1882.7390        1.3960        0.0799       -0.0179        0.0700
      100.00      156.00       88.00        8.00    -1878.0850        1.3692        0.0614       -0.0221        0.0631
      100.00      156.00       88.00       12.00    -1875.5220        1.2336        0.0487       -0.0254        0.0944
      100.00      156.00       88.00       16.00    -1877.6870        1.1166        0.0526       -0.0380        0.1182
      100.00      156.00       88.00       20.00    -1881.2210        1.3369        0.0555       -0.0264        0.0679
      100.00      156.00       88.00       24.00    -1879.6560        1.1263        0.1405       -0.1361        0.1805
      100.00      156.00       88.00       28.00    -1873.5350        0.6193        0.0999       -0.1136        0.2430
      100.00      156.00       88.00       32.00    -1865.9870        0.7194        0.0769       -0.0914        0.2302
      100.00      156.00       88.00       36.00    -1857.9750        0.8370        0.0938       -0.1245        0.3018
      100.00      156.00       88.00       40.00    -1851.6600        0.8173        0.0691       -0.0710        0.1509
      100.00      156.00       88.00       44.00    -1846.0960        0.8760        0.1027       -0.1649        0.3255
      100.00      156.00       88.00       48.00    -1842.2350        0.7746        0.0896       -0.1259        0.2360
      100.00      156.00       88.00       52.00    -1843.1004       -0.0208        0.0701       -0.0956        0.1767
      100.00      156.00       88.00       56.00    -1842.6670       -0.1651        0.0738       -0.0975        0.1760
      100.00      156.00       88.00       60.00    -1851.9068        4.0736        0.1064       -0.1887        0.3808
      100.00      156.00       92.00        0.00    -1887.7580        1.6973        0.1312        0.0000        0.0428
      100.00      156.00       92.00        4.00    -1884.4660        1.2511        0.0869       -0.0153        0.0612
      100.00      156.00       92.00        8.00    -1879.0750        1.5288        0.0644       -0.0237        0.0574
      100.00      156.00       92.00       12.00    -1875.2310        1.3214        0.0505       -0.0212        0.0698
      100.00      156.00       92.00       16.00    -1875.5270        1.1512        0.0449       -0.0352        0.1120
      100.00      156.00       92.00       20.00    -1879.2430        1.1703        0.0566       -0.0346        0.0934
      100.00      156.00       92.00       24.00    -1880.0240        1.3711        0.1116       -0.0949        0.1317
      100.00      156.00       92.00       28.00    -1875.7420        1.0089        0.1039       -0.1007        0.1593
      100.00      156.00       92.00       32.00    -1869.1690        0.5925        0.0782       -0.0911        0.2067
      100.00      156.00       92.00       36.00    -1861.1620        0.8803        0.0805       -0.1004        0.2269
