q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
60.0	8.0	0.02	0.008785	0.04392	-2021.864509	False
60.0	12.0	0.03539	0.01445	0.07599	-2015.422618	False
60.0	16.0	0.03844	0.03476	0.09152	-2007.227561	False
60.0	20.0	0.02028	0.02197	0.06116	-2004.440325	False
60.0	24.0	0.02789	0.03933	0.06736	-2000.200363	False
60.0	28.0	0.06308667068516627	0.10666769815001231	0.32583818892373984	-1995.5782829234195	True
60.0	32.0	0.1145	0.1702	0.6233	-1992.498934	False
60.0	36.0	0.02534	0.02722	0.05243	-1988.942784	False
60.0	40.0	0.01391	0.01395	0.05209	-1985.098163	False
60.0	44.0	0.028234904133370264	0.03732600914441164	0.10533949746443483	-1984.6111211579664	True
60.0	48.0	0.03545	0.05025	0.1099	-1983.955826	False
60.0	52.0	0.00931761742130277	0.014843728276598966	0.027282952630443447	-1981.1656832890876	True
60.0	56.0	0.05837	0.09321	0.1805	-1983.961475	False
60.0	60.0	0.06523	0.103	0.1914	-1984.566045	False
60.0	64.0	0.03887	0.05781	0.1092	-1984.861217	False
64.0	0.0	0.08951	5.754e-06	0.0414	-2024.537424	False
64.0	4.0	0.06944	0.01578	0.04055	-2024.465216	False
64.0	8.0	0.007742	0.0001573	0.03856	-2023.268751	False
64.0	12.0	0.02549	0.003262	0.05406	-2017.616637	False
64.0	16.0	0.02364	0.01593	0.06039	-2009.311574	False
64.0	20.0	0.0239937028145647	0.027738390319825612	0.0714101931440041	-2004.243408792052	True
64.0	24.0	0.01915	0.02641	0.04671	-2000.631249	False
64.0	28.0	0.02676	0.03843	0.06175	-1995.364453	False
64.0	32.0	0.05324	0.05525	0.2273	-1993.951329	False
64.0	36.0	0.0738	0.1081	0.2115	-1990.203611	False
64.0	40.0	0.02425	0.02534	0.04448	-1986.61075	False
64.0	44.0	0.023652313104108202	0.028067732658879407	0.0720733372474669	-1985.4892923050247	True
64.0	48.0	0.01267	0.009395	0.03239	-1984.628694	False
64.0	52.0	0.02653	0.03734	0.06716	-1975.334786	False
64.0	56.0	0.36585362299813085	0.5407510724311244	1.0569634853152863	-1978.6404576817004	True
64.0	60.0	0.678	0.9997	1.961	-1983.175943	False
64.0	64.0	0.04247	0.06977	0.1393	-1984.195922	False
68.0	0.0	0.08486	0.0001584	0.03227	-2025.152762	False
68.0	4.0	0.09038	0.02947	0.04432	-2024.810476	False
68.0	8.0	0.06076	0.009915	0.04126	-2023.894672	False
68.0	12.0	0.01859	0.002025	0.03696	-2019.655222	False
68.0	16.0	0.01576	0.0126	0.05962	-2011.697116	False
68.0	20.0	0.03866	0.03969	0.1243	-2004.738191	False
