 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.39850529       9.94422666   0.46358966E-01   0.33065202E-01   0.50379146E+00   0.47633970E+00
       1.39850529      10.70161241   0.44219540E-01   0.32544125E-01   0.50573938E+00   0.53917846E+00
       1.39850529      11.46383888   0.40046712E-01   0.29281825E-01   0.58582124E+00   0.66072518E+00
       1.39850529      12.23139099   0.29687571E-01   0.20178335E-01   0.65634925E+00   0.71708330E+00
       1.39850529      13.00479319   0.14941759E-01   0.89575531E-02   0.59605796E+00   0.62425251E+00
       1.39850529      13.78461585   0.46653051E-02   0.23143534E-02   0.34557374E+00   0.31703208E+00
       1.39850529      14.57148304   0.10030960E-02   0.37971603E-03   0.98247037E-01   0.65854604E-01
       1.39850529      15.36608176   0.20535604E-03   0.59371358E-04   0.20983446E-01   0.10735049E-01
       1.39850529      16.16917335   0.45679012E-04   0.10328248E-04   0.38886355E-02   0.11976721E-02
       1.39850529      16.98160740   0.90391585E-05   0.13434896E-05   0.57195042E-03   0.75333316E-04
       1.39850529      17.80433916   0.20075122E-05   0.25009797E-06   0.10333175E-03   0.29197481E-05
       1.39850529      18.63845145   0.58080183E-06   0.80554639E-07   0.86999483E-05   0.82252806E-07
       1.39850529      19.48518273   0.11334481E-06   0.11552973E-07   0.77056845E-07   0.89776299E-10
       1.39850529      20.34596339   0.27145666E-07   0.72648372E-08   0.24122325E-08   0.38710693E-10
       1.39850529      21.22246387   0.21437509E-07   0.11021683E-07   0.11032711E-08   0.19882457E-09
       1.39850529      22.11665927   0.21476219E-07   0.14932433E-07   0.21812737E-08   0.94150454E-09
       1.39850529      23.03091836   0.10438059E-07   0.11033341E-07   0.22149252E-09   0.98763097E-09
       1.39850529      23.96812926   0.11473264E-07   0.90671603E-08   0.26933515E-09   0.23281029E-09
       1.39850529      24.93188244   0.24538109E-07   0.27758860E-07   0.22089320E-07   0.21615873E-06
       1.39850529      25.92674693   0.15597704E-07   0.19347020E-07   0.92799949E-07   0.17649524E-05
       1.39850529      26.95870605   0.37741013E-08   0.48030516E-08   0.59413374E-07   0.14125215E-05
       1.39850529      28.03588360   0.39201223E-09   0.50118900E-09   0.90147385E-08   0.22771267E-06
       1.39850529      29.16984259   0.17697697E-10   0.22544710E-10   0.37174375E-09   0.91504446E-08
       1.39850529      30.37813755   0.32419627E-12   0.41001111E-12   0.40620668E-11   0.92349027E-10
       1.39850529      31.69004810   0.20301548E-14   0.25445444E-14   0.97867365E-14   0.19846748E-12
       1.39850529      33.16243208   0.29909250E-17   0.37110142E-17   0.32849880E-17   0.57993889E-16
       1.39850529      34.94426122   0.38015113E-21   0.46627932E-21   0.42655371E-22   0.63989122E-21
       1.90637766     -34.94426122   0.23187905E-21   0.14641174E-21   0.24047283E-23   0.84759771E-24
       1.90637766     -33.16243208   0.19174681E-17   0.11670984E-17   0.21832592E-18   0.65744666E-19
       1.90637766     -31.69004810   0.13815572E-14   0.81623266E-15   0.82011101E-15   0.21714001E-15
       1.90637766     -30.37813755   0.23765690E-12   0.13722722E-12   0.46809271E-12   0.11214809E-12
       1.90637766     -29.16984259   0.14262261E-10   0.81242882E-11   0.66043878E-10   0.14899838E-10
       1.90637766     -28.03588360   0.35731984E-09   0.20358022E-09   0.28812451E-08   0.64972921E-09
       1.90637766     -26.95870605   0.40563755E-08   0.23589862E-08   0.42350190E-07   0.10450165E-07
       1.90637766     -25.92674693   0.21117656E-07   0.12911520E-07   0.20140889E-06   0.62496363E-07
