 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       2.39793748     -12.31186171       0.02009386       0.01215512       0.65166492       0.64911559
       2.39793748     -11.53925984       0.03326685       0.02296598       0.65141517       0.70541320
       2.39793748     -10.77201866       0.04099956       0.03037895       0.57218449       0.65118584
       2.39793748     -10.00965004       0.04425258       0.03265452       0.51362445       0.54963447
       2.39793748      -9.25170013       0.04611258       0.03249461       0.51465775       0.47593901
       2.39793748      -8.49774467       0.04703517       0.03238218       0.52895755       0.47004664
       2.39793748      -7.74738504       0.04694941       0.03251833       0.52400509       0.49623606
       2.39793748      -7.00024470       0.04656274       0.03224759       0.51623977       0.50275114
       2.39793748      -6.25596624       0.04623845       0.03157543       0.51656221       0.48184070
       2.39793748      -5.51420866       0.04576534       0.03095656       0.51633393       0.46151875
       2.39793748      -4.77464499       0.04487710       0.03070178       0.51076844       0.47762916
       2.39793748      -4.03696018       0.04343386       0.03046642       0.51047220       0.54081182
       2.39793748      -3.30084915       0.04131742       0.02909317       0.53501888       0.62012349
       2.39793748      -2.56601501       0.03791438       0.02555826       0.58402965       0.67073482
       2.39793748      -1.83216740       0.03248996       0.02023381       0.61856937       0.66747968
       2.39793748      -1.09902095       0.02604901       0.01492984       0.59174888       0.59257389
       2.39793748      -0.36629380       0.02155180       0.01171415       0.51355833       0.47948096
       2.39793748       0.36629380       0.02155180       0.01171415       0.51355834       0.47948096
       2.39793748       1.09902095       0.02604901       0.01492984       0.59174888       0.59257390
       2.39793748       1.83216740       0.03248996       0.02023381       0.61856937       0.66747969
       2.39793748       2.56601501       0.03791438       0.02555826       0.58402964       0.67073482
       2.39793748       3.30084915       0.04131742       0.02909317       0.53501887       0.62012348
       2.39793748       4.03696018       0.04343386       0.03046642       0.51047220       0.54081182
       2.39793748       4.77464499       0.04487710       0.03070178       0.51076845       0.47762916
