 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.92508306      -8.27893996       0.04662318       0.03168129       0.51367211       0.46075655
       1.92508306      -7.54790101       0.04668575       0.03146506       0.51205507       0.47330520
       1.92508306      -6.81999846       0.04650481       0.03148100       0.50897357       0.51060402
       1.92508306      -6.09488410       0.04593547       0.03161693       0.49132323       0.54685044
       1.92508306      -5.37222571       0.04526416       0.03165550       0.47381834       0.56948436
       1.92508306      -4.65170474       0.04540959       0.03100895       0.49028660       0.55047293
       1.92508306      -3.93301426       0.04584700       0.02986107       0.51482292       0.49658646
       1.92508306      -3.21585703       0.04557740       0.02918637       0.50723989       0.46272479
       1.92508306      -2.49994381       0.04529946       0.02924628       0.50063084       0.47323705
       1.92508306      -1.78499172       0.04550736       0.02928592       0.52083313       0.48916328
       1.92508306      -1.07072274       0.04504620       0.02890078       0.52447580       0.47625888
       1.92508306      -0.35686226       0.04384701       0.02862490       0.49584161       0.45543822
       1.92508306       0.35686226       0.04381449       0.02902684       0.48830955       0.46171818
       1.92508306       1.07072274       0.04535848       0.02977566       0.51652339       0.48267003
       1.92508306       1.78499172       0.04637338       0.03007761       0.53219351       0.48302808
       1.92508306       2.49994381       0.04562617       0.02981999       0.51675092       0.46486665
       1.92508306       3.21585703       0.04445287       0.02963451       0.49546136       0.45862285
       1.92508306       3.93301426       0.04462577       0.02987650       0.50062673       0.46787282
       1.92508306       4.65170474       0.04572718       0.03034822       0.52092586       0.47240061
       1.92508306       5.37222571       0.04612564       0.03092542       0.52100253       0.47421435
       1.92508306       6.09488410       0.04564413       0.03161001       0.49970727       0.48672051
       1.92508306       6.81999846       0.04560491       0.03211811       0.49546448       0.49396518
       1.92508306       7.54790101       0.04636401       0.03234648       0.51496632       0.48115966
       1.92508306       8.27893996       0.04700594       0.03262781       0.52515310       0.46701587
       1.92508306       9.01348214       0.04710508       0.03297055       0.51945987       0.46510835
       1.92508306       9.75191594       0.04655533       0.03315607       0.51266564       0.48142377
       1.92508306      10.49465466       0.04483048       0.03300645       0.51578075       0.53923833
       1.92508306      11.24214048       0.04138822       0.03112361       0.55669957       0.63735084
       1.92508306      11.99484896       0.03458421       0.02495816       0.63623877       0.71722591
       1.92508306      12.75329438       0.02297796       0.01482831       0.68185941       0.71833798
       1.92508306      13.51803611       0.01068185       0.00578186       0.61991650       0.57996187
       1.92508306      14.28968613       0.00337352       0.00140307       0.40764263       0.26764966
       1.92508306      15.06891816       0.00083442       0.00024024       0.17080131       0.05659579
       1.92508306      15.85647881       0.00020860       0.00004135       0.06042401       0.01004788
       1.92508306      16.65320126       0.00005481       0.00000749       0.01679471       0.00111198
       1.92508306      17.46002226       0.00001358       0.00000105       0.00403338       0.00005935
       1.92508306      18.27800372       0.00000375       0.00000022       0.00167252       0.00000429
       1.92508306      19.10836011       0.00000117       0.00000008       0.00045473       0.00000068
       1.92508306      19.95249420       0.00000027       0.00000001       0.00000715       0.00000000
       1.92508306      20.81204409       0.00000006       0.00000000       0.00000019       0.00000000
       1.92508306      21.68894671       0.00000003       0.00000000       0.00000002       0.00000000
       1.92508306      22.58552501       0.00000001       0.00000000       0.00000000       0.00000000
       1.92508306      23.50461126       0.00000001       0.00000001       0.00000000       0.00000000
       1.92508306      24.44972648       0.00000001       0.00000001       0.00000002       0.00000007
       1.92508306      25.42535135       0.00000001       0.00000001       0.00000008       0.00000022
       1.92508306      26.43735348       0.00000000       0.00000000       0.00000004       0.00000009
       1.92508306      27.49369957       0.00000000       0.00000000       0.00000000       0.00000001
       1.92508306      28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306      29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306      31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306      32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306      34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -27.49369957       0.00000000       0.00000000       0.00000000       0.00000000
       2.43892714     -26.43735348       0.00000000       0.00000000       0.00000004       0.00000003
       2.43892714     -25.42535135       0.00000001       0.00000000       0.00000018       0.00000013
       2.43892714     -24.44972648       0.00000002       0.00000001       0.00000017       0.00000012
       2.43892714     -23.50461126       0.00000002       0.00000001       0.00000001       0.00000001
       2.43892714     -22.58552501       0.00000001       0.00000000       0.00000000       0.00000000
       2.43892714     -21.68894671       0.00000001       0.00000000       0.00000000       0.00000000
       2.43892714     -20.81204409       0.00000003       0.00000000       0.00000002       0.00000000
       2.43892714     -19.95249420       0.00000008       0.00000001       0.00000055       0.00000000
       2.43892714     -19.10836011       0.00000016       0.00000000       0.00000275       0.00000000
       2.43892714     -18.27800372       0.00000051       0.00000000       0.00003085       0.00000000
       2.43892714     -17.46002226       0.00000186       0.00000006       0.00064575       0.00000030
