Q20,Q30,Q40
319.68,49.45,82.00
319.61,49.49,82.00
318.98,49.75,82.00
318.14,50.05,82.00
317.65,50.21,82.00
317.08,50.35,82.00
315.84,50.65,82.00
315.69,50.69,82.00
314.50,50.95,82.00
313.73,51.14,82.00
313.34,51.26,82.00
312.44,51.56,82.00
311.76,51.84,82.00
311.73,51.86,82.00
311.31,52.16,82.00
311.06,52.46,82.00
310.97,52.76,82.00
311.02,53.07,82.00
311.21,53.37,82.00
311.51,53.67,82.00
311.76,53.87,82.00
311.88,53.97,82.00
312.29,54.27,82.00
312.70,54.57,82.00
313.11,54.87,82.00
313.50,55.18,82.00
313.73,55.36,82.00
313.86,55.48,82.00
314.17,55.78,82.00
314.43,56.08,82.00
314.65,56.38,82.00
314.83,56.68,82.00
314.98,56.98,82.00
315.09,57.29,82.00
315.19,57.59,82.00
315.26,57.89,82.00
315.32,58.19,82.00
315.36,58.49,82.00
315.39,58.79,82.00
315.40,59.10,82.00
315.41,59.40,82.00
315.41,59.70,82.00
315.40,60.00,82.00
353.35,60.00,82.00
353.92,59.70,82.00
354.64,59.40,82.00
354.90,59.30,82.00
355.54,59.10,82.00
356.60,58.79,82.00
356.86,58.73,82.00
357.73,58.49,82.00
358.82,58.22,82.00
358.91,58.19,82.00
359.87,57.89,82.00
360.78,57.63,82.00
360.93,57.59,82.00
361.96,57.29,82.00
362.75,57.08,82.00
363.16,56.98,82.00
364.51,56.68,82.00
364.71,56.64,82.00
365.93,56.38,82.00
366.67,56.21,82.00
367.21,56.08,82.00
368.36,55.78,82.00
368.63,55.70,82.00
369.41,55.48,82.00
370.43,55.18,82.00
370.59,55.13,82.00
371.40,54.87,82.00
372.38,54.57,82.00
372.55,54.52,82.00
373.35,54.27,82.00
374.34,53.97,82.00
374.51,53.92,82.00
375.41,53.67,82.00
376.46,53.37,82.00
376.47,53.36,82.00
377.52,53.07,82.00
378.43,52.79,82.00
378.52,52.76,82.00
379.53,52.46,82.00
380.39,52.19,82.00
380.52,52.16,82.00
381.68,51.86,82.00
382.35,51.68,82.00
382.94,51.56,82.00
384.31,51.26,82.00
384.33,51.26,82.00
385.86,50.95,82.00
386.27,50.87,82.00
387.31,50.65,82.00
388.24,50.45,82.00
388.67,50.35,82.00
389.95,50.05,82.00
390.20,49.99,82.00
391.17,49.75,82.00
392.16,49.51,82.00
392.41,49.45,82.00
393.62,49.15,82.00
394.12,49.03,82.00
394.76,48.84,82.00
395.87,48.54,82.00
396.08,48.49,82.00
396.84,48.24,82.00
397.77,47.94,82.00
398.04,47.85,82.00
398.86,47.64,82.00
399.96,47.34,82.00
400.00,47.33,82.00
321.57,39.20,82.00
321.28,39.50,82.00
321.05,39.80,82.00
320.91,40.10,82.00
320.89,40.40,82.00
321.00,40.70,82.00
321.23,41.01,82.00
321.54,41.31,82.00
321.57,41.33,82.00
321.59,41.31,82.00
321.86,41.01,82.00
321.99,40.70,82.00
322.04,40.40,82.00
322.02,40.10,82.00
321.94,39.80,82.00
321.79,39.50,82.00
321.57,39.20,82.00
289.73,0.00,83.00
289.59,0.30,83.00
289.41,0.60,83.00
289.18,0.90,83.00
288.90,1.21,83.00
288.57,1.51,83.00
288.24,1.77,83.00
288.15,1.81,83.00
287.51,2.11,83.00
286.91,2.41,83.00
286.38,2.71,83.00
286.27,2.78,83.00
285.86,3.02,83.00
285.44,3.32,83.00
285.13,3.62,83.00
284.89,3.92,83.00
284.73,4.22,83.00
284.62,4.52,83.00
284.55,4.82,83.00
284.51,5.13,83.00
284.50,5.43,83.00
284.51,5.73,83.00
284.54,6.03,83.00
284.58,6.33,83.00
284.62,6.63,83.00
284.66,6.93,83.00
284.69,7.24,83.00
284.70,7.54,83.00
284.66,7.84,83.00
284.55,8.14,83.00
284.37,8.44,83.00
284.31,8.50,83.00
283.87,8.74,83.00
283.24,9.05,83.00
282.56,9.35,83.00
282.35,9.43,83.00
281.69,9.65,83.00
280.91,9.95,83.00
280.39,10.19,83.00
280.21,10.25,83.00
279.34,10.55,83.00
278.50,10.85,83.00
278.43,10.88,83.00
276.57,11.16,83.00
276.47,11.17,83.00
274.51,11.39,83.00
274.28,11.46,83.00
273.36,11.76,83.00
272.56,12.06,83.00
272.55,12.06,83.00
272.23,12.36,83.00
271.93,12.66,83.00
271.65,12.96,83.00
271.36,13.27,83.00
271.05,13.57,83.00
270.73,13.87,83.00
270.59,13.99,83.00
270.35,14.17,83.00
269.91,14.47,83.00
269.40,14.77,83.00
268.82,15.08,83.00
268.63,15.16,83.00
266.67,15.22,83.00
266.19,15.08,83.00
265.40,14.77,83.00
264.81,14.47,83.00
264.71,14.41,83.00
262.75,14.24,83.00
262.06,14.47,83.00
260.78,14.76,83.00
260.70,14.77,83.00
259.06,15.08,83.00
258.82,15.12,83.00
257.44,15.38,83.00
256.86,15.51,83.00
256.00,15.68,83.00
254.90,15.92,83.00
254.55,15.98,83.00
252.94,16.26,83.00
252.88,16.28,83.00
251.80,16.58,83.00
250.98,16.80,83.00
250.75,16.88,83.00
249.84,17.19,83.00
249.02,17.44,83.00
248.85,17.49,83.00
247.68,17.79,83.00
247.06,17.95,83.00
246.41,18.09,83.00
245.18,18.39,83.00
245.10,18.41,83.00
244.18,18.69,83.00
243.36,18.99,83.00
243.14,19.09,83.00
242.73,19.30,83.00
242.18,19.60,83.00
241.69,19.90,83.00
241.23,20.20,83.00
241.18,20.24,83.00
240.82,20.50,83.00
240.43,20.80,83.00
240.06,21.11,83.00
239.72,21.41,83.00
239.41,21.71,83.00
239.22,21.93,83.00
239.15,22.01,83.00
238.93,22.31,83.00
238.74,22.61,83.00
238.59,22.91,83.00
238.46,23.22,83.00
238.36,23.52,83.00
238.28,23.82,83.00
238.22,24.12,83.00
238.17,24.42,83.00
238.13,24.72,83.00
238.11,25.03,83.00
238.09,25.33,83.00
238.09,25.63,83.00
238.09,25.93,83.00
238.11,26.23,83.00
238.14,26.53,83.00
238.18,26.83,83.00
238.23,27.14,83.00
238.30,27.44,83.00
238.38,27.74,83.00
238.47,28.04,83.00
238.58,28.34,83.00
238.71,28.64,83.00
238.86,28.94,83.00
239.04,29.25,83.00
239.22,29.51,83.00
239.24,29.55,83.00
239.49,29.85,83.00
239.79,30.15,83.00
240.13,30.45,83.00
240.54,30.75,83.00
241.01,31.06,83.00
241.18,31.15,83.00
241.59,31.36,83.00
242.27,31.66,83.00
243.09,31.96,83.00
243.14,31.97,83.00
244.04,32.26,83.00
245.10,32.54,83.00
245.20,32.56,83.00
246.59,32.86,83.00
247.06,32.95,83.00
248.33,33.17,83.00
249.02,33.27,83.00
250.53,33.47,83.00
250.98,33.52,83.00
252.94,33.70,83.00
254.15,33.77,83.00
254.90,33.81,83.00
256.86,33.86,83.00
258.82,33.88,83.00
260.78,33.89,83.00
262.75,33.89,83.00
264.71,33.88,83.00
266.67,33.83,83.00
267.43,33.77,83.00
268.63,33.67,83.00
269.95,33.47,83.00
270.59,33.36,83.00
271.55,33.17,83.00
272.55,32.95,83.00
272.94,32.86,83.00
274.29,32.56,83.00
274.51,32.51,83.00
275.63,32.26,83.00
276.47,32.07,83.00
276.92,31.96,83.00
278.11,31.66,83.00
278.43,31.57,83.00
279.18,31.36,83.00
280.19,31.06,83.00
280.39,30.99,83.00
281.16,30.75,83.00
282.12,30.45,83.00
282.35,30.38,83.00
283.02,30.15,83.00
283.86,29.85,83.00
284.31,29.68,83.00
284.60,29.55,83.00
285.24,29.25,83.00
285.84,28.94,83.00
286.27,28.73,83.00
286.60,28.64,83.00
287.84,28.34,83.00
288.24,28.26,83.00
290.20,28.32,83.00
290.86,28.04,83.00
291.51,27.74,83.00
292.12,27.44,83.00
292.16,27.42,83.00
292.37,27.14,83.00
292.61,26.83,83.00
292.90,26.53,83.00
293.23,26.23,83.00
293.65,25.93,83.00
294.12,25.66,83.00
294.19,25.63,83.00
295.08,25.33,83.00
296.08,25.08,83.00
296.75,25.03,83.00
298.04,24.91,83.00
299.44,24.72,83.00
300.00,24.62,83.00
300.53,24.42,83.00
301.23,24.12,83.00
301.87,23.82,83.00
301.96,23.78,83.00
303.28,23.52,83.00
303.92,23.41,83.00
304.33,23.52,83.00
305.58,23.82,83.00
305.88,23.88,83.00
307.84,24.11,83.00
308.68,23.82,83.00
309.54,23.52,83.00
309.80,23.42,83.00
310.27,23.22,83.00
310.95,22.91,83.00
311.63,22.61,83.00
311.76,22.56,83.00
313.73,22.60,83.00
313.76,22.61,83.00
314.62,22.91,83.00
315.33,23.22,83.00
315.69,23.40,83.00
315.96,23.52,83.00
316.55,23.82,83.00
317.00,24.12,83.00
317.36,24.42,83.00
317.64,24.72,83.00
317.65,24.74,83.00
317.94,25.03,83.00
318.20,25.33,83.00
318.42,25.63,83.00
318.61,25.93,83.00
318.79,26.23,83.00
318.95,26.53,83.00
319.12,26.83,83.00
319.29,27.14,83.00
319.47,27.44,83.00
319.61,27.64,83.00
319.68,27.74,83.00
319.93,28.04,83.00
320.24,28.34,83.00
320.59,28.64,83.00
321.00,28.94,83.00
321.48,29.25,83.00
321.57,29.30,83.00
322.38,29.55,83.00
323.53,29.85,83.00
323.53,29.85,83.00
323.54,29.85,83.00
325.49,29.65,83.00
326.88,29.55,83.00
327.45,29.50,83.00
327.52,29.55,83.00
327.98,29.85,83.00
328.48,30.15,83.00
329.02,30.45,83.00
329.41,30.65,83.00
329.54,30.75,83.00
329.92,31.06,83.00
330.31,31.36,83.00
330.68,31.66,83.00
331.00,31.96,83.00
331.25,32.26,83.00
331.37,32.48,83.00
331.42,32.56,83.00
331.53,32.86,83.00
331.58,33.17,83.00
331.58,33.47,83.00
331.55,33.77,83.00
331.49,34.07,83.00
331.42,34.37,83.00
331.37,34.55,83.00
331.35,34.67,83.00
331.27,34.97,83.00
331.20,35.28,83.00
331.12,35.58,83.00
331.04,35.88,83.00
330.96,36.18,83.00
330.88,36.48,83.00
330.78,36.78,83.00
330.67,37.09,83.00
330.53,37.39,83.00
330.36,37.69,83.00
330.14,37.99,83.00
329.85,38.29,83.00
329.48,38.59,83.00
329.41,38.64,83.00
329.03,38.89,83.00
328.55,39.20,83.00
328.08,39.50,83.00
327.63,39.80,83.00
327.45,39.95,83.00
327.30,40.10,83.00
327.10,40.40,83.00
326.98,40.70,83.00
326.92,41.01,83.00
326.91,41.31,83.00
326.94,41.61,83.00
327.01,41.91,83.00
327.10,42.21,83.00
327.20,42.51,83.00
327.29,42.81,83.00
327.37,43.12,83.00
327.38,43.42,83.00
327.30,43.72,83.00
327.08,44.02,83.00
326.68,44.32,83.00
326.08,44.62,83.00
325.49,44.86,83.00
325.35,44.92,83.00
324.73,45.23,83.00
324.19,45.53,83.00
323.71,45.83,83.00
323.53,45.95,83.00
323.40,46.13,83.00
323.20,46.43,83.00
323.01,46.73,83.00
322.82,47.04,83.00
322.63,47.34,83.00
322.44,47.64,83.00
322.25,47.94,83.00
322.03,48.24,83.00
321.79,48.54,83.00
321.57,48.78,83.00
321.49,48.84,83.00
321.11,49.15,83.00
320.62,49.45,83.00
319.99,49.75,83.00
319.61,49.90,83.00
319.02,50.05,83.00
317.76,50.35,83.00
317.65,50.38,83.00
316.27,50.65,83.00
315.69,50.78,83.00
314.79,50.95,83.00
313.73,51.19,83.00
313.45,51.26,83.00
312.39,51.56,83.00
311.76,51.78,83.00
311.58,51.86,83.00
311.06,52.16,83.00
310.74,52.46,83.00
310.59,52.76,83.00
310.60,53.07,83.00
310.75,53.37,83.00
311.02,53.67,83.00
311.39,53.97,83.00
311.76,54.22,83.00
311.84,54.27,83.00
312.29,54.57,83.00
312.76,54.87,83.00
313.20,55.18,83.00
313.62,55.48,83.00
313.73,55.56,83.00
313.99,55.78,83.00
314.31,56.08,83.00
314.57,56.38,83.00
314.78,56.68,83.00
314.95,56.98,83.00
315.09,57.29,83.00
315.19,57.59,83.00
315.27,57.89,83.00
315.32,58.19,83.00
315.35,58.49,83.00
315.36,58.79,83.00
315.36,59.10,83.00
315.34,59.40,83.00
315.32,59.70,83.00
315.29,60.00,83.00
357.46,60.00,83.00
358.12,59.70,83.00
358.82,59.44,83.00
358.90,59.40,83.00
359.53,59.10,83.00
360.29,58.79,83.00
360.78,58.62,83.00
361.10,58.49,83.00
361.93,58.19,83.00
362.75,57.93,83.00
362.91,57.89,83.00
364.17,57.59,83.00
364.71,57.46,83.00
365.68,57.29,83.00
366.67,57.10,83.00
367.20,56.98,83.00
368.55,56.68,83.00
368.63,56.67,83.00
369.70,56.38,83.00
370.59,56.14,83.00
370.80,56.08,83.00
371.83,55.78,83.00
372.55,55.56,83.00
372.85,55.48,83.00
373.86,55.18,83.00
374.51,54.98,83.00
374.94,54.87,83.00
376.09,54.57,83.00
376.47,54.47,83.00
377.36,54.27,83.00
378.43,54.01,83.00
378.60,53.97,83.00
379.83,53.67,83.00
380.39,53.52,83.00
381.01,53.37,83.00
382.21,53.07,83.00
382.35,53.03,83.00
383.48,52.76,83.00
384.31,52.57,83.00
384.81,52.46,83.00
386.19,52.16,83.00
386.27,52.14,83.00
387.49,51.86,83.00
388.24,51.69,83.00
388.76,51.56,83.00
389.95,51.26,83.00
390.20,51.19,83.00
391.02,50.95,83.00
392.11,50.65,83.00
392.16,50.64,83.00
393.08,50.35,83.00
394.11,50.05,83.00
394.12,50.05,83.00
395.04,49.75,83.00
396.04,49.45,83.00
396.08,49.44,83.00
396.98,49.15,83.00
397.93,48.84,83.00
398.04,48.81,83.00
399.19,48.54,83.00
400.00,48.35,83.00
256.86,7.94,83.00
256.15,8.14,83.00
255.36,8.44,83.00
254.90,8.68,83.00
254.88,8.74,83.00
254.83,9.05,83.00
254.81,9.35,83.00
254.83,9.65,83.00
254.88,9.95,83.00
254.90,10.04,83.00
256.86,10.15,83.00
256.96,9.95,83.00
257.08,9.65,83.00
257.16,9.35,83.00
257.19,9.05,83.00
257.18,8.74,83.00
257.12,8.44,83.00
257.00,8.14,83.00
256.86,7.94,83.00
290.29,0.00,84.00
290.20,0.17,84.00
290.13,0.30,84.00
289.93,0.60,84.00
289.69,0.90,84.00
289.40,1.21,84.00
289.06,1.51,84.00
288.66,1.81,84.00
288.24,2.09,84.00
288.20,2.11,84.00
287.63,2.41,84.00
287.13,2.71,84.00
286.69,3.02,84.00
286.32,3.32,84.00
286.27,3.36,84.00
286.02,3.62,84.00
285.79,3.92,84.00
285.64,4.22,84.00
285.54,4.52,84.00
285.48,4.82,84.00
285.46,5.13,84.00
285.47,5.43,84.00
285.50,5.73,84.00
285.54,6.03,84.00
285.60,6.33,84.00
285.67,6.63,84.00
285.73,6.93,84.00
285.79,7.24,84.00
285.83,7.54,84.00
285.82,7.84,84.00
285.77,8.14,84.00
285.64,8.44,84.00
285.43,8.74,84.00
285.14,9.05,84.00
284.75,9.35,84.00
284.31,9.62,84.00
284.23,9.65,84.00
283.42,9.95,84.00
282.68,10.25,84.00
282.35,10.40,84.00
281.92,10.55,84.00
281.22,10.85,84.00
280.66,11.16,84.00
280.39,11.32,84.00
279.84,11.46,84.00
278.79,11.76,84.00
278.43,11.87,84.00
276.47,11.82,84.00
274.51,11.79,84.00
273.40,12.06,84.00
272.55,12.31,84.00
272.47,12.36,84.00
272.10,12.66,84.00
271.73,12.96,84.00
271.37,13.27,84.00
270.98,13.57,84.00
270.59,13.85,84.00
270.56,13.87,84.00
270.06,14.17,84.00
269.50,14.47,84.00
268.86,14.77,84.00
268.63,14.87,84.00
266.67,14.86,84.00
266.38,14.77,84.00
265.64,14.47,84.00
265.11,14.17,84.00
264.71,13.88,84.00
263.22,14.17,84.00
262.75,14.23,84.00
262.29,14.47,84.00
261.46,14.77,84.00
260.78,14.94,84.00
260.27,15.08,84.00
259.05,15.38,84.00
258.82,15.43,84.00
257.91,15.68,84.00
256.96,15.98,84.00
256.86,16.01,84.00
255.71,16.28,84.00
254.90,16.48,84.00
254.18,16.58,84.00
252.94,16.77,84.00
252.45,16.88,84.00
251.17,17.19,84.00
250.98,17.23,84.00
250.17,17.49,84.00
249.19,17.79,84.00
249.02,17.84,84.00
248.12,18.09,84.00
247.08,18.39,84.00
247.06,18.40,84.00
246.02,18.69,84.00
245.13,18.99,84.00
245.10,19.01,84.00
244.40,19.30,84.00
243.78,19.60,84.00
243.25,19.90,84.00
243.14,19.97,84.00
242.80,20.20,84.00
242.38,20.50,84.00
241.99,20.80,84.00
241.63,21.11,84.00
241.29,21.41,84.00
241.18,21.52,84.00
240.98,21.71,84.00
240.70,22.01,84.00
240.44,22.31,84.00
240.22,22.61,84.00
240.04,22.91,84.00
239.88,23.22,84.00
239.75,23.52,84.00
239.64,23.82,84.00
239.55,24.12,84.00
239.49,24.42,84.00
239.43,24.72,84.00
239.40,25.03,84.00
239.37,25.33,84.00
239.36,25.63,84.00
239.36,25.93,84.00
239.37,26.23,84.00
239.39,26.53,84.00
239.42,26.83,84.00
239.47,27.14,84.00
239.52,27.44,84.00
239.58,27.74,84.00
239.66,28.04,84.00
239.74,28.34,84.00
239.84,28.64,84.00
239.96,28.94,84.00
240.10,29.25,84.00
240.26,29.55,84.00
240.46,29.85,84.00
240.68,30.15,84.00
240.95,30.45,84.00
241.18,30.67,84.00
241.27,30.75,84.00
241.64,31.06,84.00
242.09,31.36,84.00
242.62,31.66,84.00
243.14,31.91,84.00
243.25,31.96,84.00
244.00,32.26,84.00
244.90,32.56,84.00
245.10,32.62,84.00
246.03,32.86,84.00
247.06,33.09,84.00
247.45,33.17,84.00
249.02,33.43,84.00
249.27,33.47,84.00
250.98,33.69,84.00
251.71,33.77,84.00
252.94,33.89,84.00
254.90,34.02,84.00
255.91,34.07,84.00
256.86,34.11,84.00
258.82,34.19,84.00
260.78,34.26,84.00
262.75,34.33,84.00
264.09,34.37,84.00
264.71,34.39,84.00
266.67,34.40,84.00
267.26,34.37,84.00
268.63,34.30,84.00
270.40,34.07,84.00
270.59,34.04,84.00
272.05,33.77,84.00
272.55,33.67,84.00
273.50,33.47,84.00
274.51,33.25,84.00
274.91,33.17,84.00
276.32,32.86,84.00
276.47,32.83,84.00
277.70,32.56,84.00
278.43,32.39,84.00
278.97,32.26,84.00
280.11,31.96,84.00
280.39,31.88,84.00
281.15,31.66,84.00
282.13,31.36,84.00
282.35,31.29,84.00
283.10,31.06,84.00
284.00,30.75,84.00
284.31,30.65,84.00
284.84,30.45,84.00
285.57,30.15,84.00
286.23,29.85,84.00
286.27,29.83,84.00
287.12,29.55,84.00
288.06,29.25,84.00
288.24,29.19,84.00
290.20,29.09,84.00
290.62,28.94,84.00
291.44,28.64,84.00
292.16,28.36,84.00
292.17,28.34,84.00
292.42,28.04,84.00
292.67,27.74,84.00
292.92,27.44,84.00
293.21,27.14,84.00
293.53,26.83,84.00
293.91,26.53,84.00
294.12,26.39,84.00
294.43,26.23,84.00
295.13,25.93,84.00
296.06,25.63,84.00
296.08,25.62,84.00
298.04,25.46,84.00
299.80,25.33,84.00
300.00,25.31,84.00
300.98,25.03,84.00
301.81,24.72,84.00
301.96,24.66,84.00
302.81,24.42,84.00
303.92,24.14,84.00
305.88,24.35,84.00
307.84,24.37,84.00
308.53,24.12,84.00
309.34,23.82,84.00
309.80,23.64,84.00
310.09,23.52,84.00
310.77,23.22,84.00
311.44,22.91,84.00
311.76,22.77,84.00
313.73,22.89,84.00
313.79,22.91,84.00
314.48,23.22,84.00
315.08,23.52,84.00
315.59,23.82,84.00
315.69,23.88,84.00
316.10,24.12,84.00
316.54,24.42,84.00
316.91,24.72,84.00
317.22,25.03,84.00
317.49,25.33,84.00
317.65,25.53,84.00
317.76,25.63,84.00
318.05,25.93,84.00
318.32,26.23,84.00
318.57,26.53,84.00
318.82,26.83,84.00
319.06,27.14,84.00
319.30,27.44,84.00
319.55,27.74,84.00
319.61,27.80,84.00
319.84,28.04,84.00
320.16,28.34,84.00
320.52,28.64,84.00
320.93,28.94,84.00
321.40,29.25,84.00
321.57,29.34,84.00
322.27,29.55,84.00
323.50,29.85,84.00
323.53,29.86,84.00
323.57,29.85,84.00
325.49,29.58,84.00
325.83,29.55,84.00
327.45,29.40,84.00
327.66,29.55,84.00
328.11,29.85,84.00
328.61,30.15,84.00
329.16,30.45,84.00
329.41,30.58,84.00
329.63,30.75,84.00
330.03,31.06,84.00
330.43,31.36,84.00
330.82,31.66,84.00
331.15,31.96,84.00
331.37,32.21,84.00
331.43,32.26,84.00
331.65,32.56,84.00
331.80,32.86,84.00
331.89,33.17,84.00
331.94,33.47,84.00
331.96,33.77,84.00
331.96,34.07,84.00
331.94,34.37,84.00
331.92,34.67,84.00
331.89,34.97,84.00
331.86,35.28,84.00
331.83,35.58,84.00
331.79,35.88,84.00
331.76,36.18,84.00
331.73,36.48,84.00
331.69,36.78,84.00
331.64,37.09,84.00
331.59,37.39,84.00
331.52,37.69,84.00
331.42,37.99,84.00
331.37,38.10,84.00
331.29,38.29,84.00
331.11,38.59,84.00
330.83,38.89,84.00
330.41,39.20,84.00
329.80,39.50,84.00
329.41,39.66,84.00
329.14,39.80,84.00
328.65,40.10,84.00
328.30,40.40,84.00
328.10,40.70,84.00
328.03,41.01,84.00
328.06,41.31,84.00
328.14,41.61,84.00
328.26,41.91,84.00
328.37,42.21,84.00
328.48,42.51,84.00
328.57,42.81,84.00
328.63,43.12,84.00
328.66,43.42,84.00
328.64,43.72,84.00
328.58,44.02,84.00
328.46,44.32,84.00
328.28,44.62,84.00
328.03,44.92,84.00
327.72,45.23,84.00
327.45,45.43,84.00
326.99,45.53,84.00
325.49,45.82,84.00
325.47,45.83,84.00
324.77,46.13,84.00
324.20,46.43,84.00
323.71,46.73,84.00
323.53,46.86,84.00
323.40,47.04,84.00
323.20,47.34,84.00
323.01,47.64,84.00
322.81,47.94,84.00
322.61,48.24,84.00
322.39,48.54,84.00
322.14,48.84,84.00
321.83,49.15,84.00
321.57,49.36,84.00
321.42,49.45,84.00
320.81,49.75,84.00
319.97,50.05,84.00
319.61,50.15,84.00
318.58,50.35,84.00
317.65,50.53,84.00
316.92,50.65,84.00
315.69,50.89,84.00
315.35,50.95,84.00
313.89,51.26,84.00
313.73,51.30,84.00
312.70,51.56,84.00
311.76,51.85,84.00
311.73,51.86,84.00
311.13,52.16,84.00
310.73,52.46,84.00
310.52,52.76,84.00
310.47,53.07,84.00
310.58,53.37,84.00
310.81,53.67,84.00
311.14,53.97,84.00
311.56,54.27,84.00
311.76,54.40,84.00
312.04,54.57,84.00
312.52,54.87,84.00
313.00,55.18,84.00
313.46,55.48,84.00
313.73,55.67,84.00
313.88,55.78,84.00
314.24,56.08,84.00
314.54,56.38,84.00
314.79,56.68,84.00
314.99,56.98,84.00
315.15,57.29,84.00
315.27,57.59,84.00
315.36,57.89,84.00
315.41,58.19,84.00
315.44,58.49,84.00
315.45,58.79,84.00
315.43,59.10,84.00
315.40,59.40,84.00
315.37,59.70,84.00
315.33,60.00,84.00
360.88,60.00,84.00
361.29,59.70,84.00
361.81,59.40,84.00
362.44,59.10,84.00
362.75,58.97,84.00
363.31,58.79,84.00
364.37,58.49,84.00
364.71,58.40,84.00
365.89,58.19,84.00
366.67,58.05,84.00
367.48,57.89,84.00
368.63,57.65,84.00
368.88,57.59,84.00
370.06,57.29,84.00
370.59,57.15,84.00
371.19,56.98,84.00
372.29,56.68,84.00
372.55,56.61,84.00
373.41,56.38,84.00
374.51,56.08,84.00
374.51,56.08,84.00
375.80,55.78,84.00
376.47,55.62,84.00
377.24,55.48,84.00
378.43,55.25,84.00
378.82,55.18,84.00
380.34,54.87,84.00
380.39,54.86,84.00
381.65,54.57,84.00
382.35,54.41,84.00
382.87,54.27,84.00
384.07,53.97,84.00
384.31,53.91,84.00
385.19,53.67,84.00
386.27,53.39,84.00
386.34,53.37,84.00
387.42,53.07,84.00
388.24,52.85,84.00
388.53,52.76,84.00
389.60,52.46,84.00
390.20,52.30,84.00
390.65,52.16,84.00
391.64,51.86,84.00
392.16,51.71,84.00
392.58,51.56,84.00
393.45,51.26,84.00
394.12,51.03,84.00
394.33,50.95,84.00
395.16,50.65,84.00
396.03,50.35,84.00
396.08,50.33,84.00
396.90,50.05,84.00
397.81,49.75,84.00
398.04,49.67,84.00
399.02,49.45,84.00
400.00,49.22,84.00
256.86,7.14,84.00
256.43,7.24,84.00
255.27,7.54,84.00
254.90,7.66,84.00
254.79,7.84,84.00
254.66,8.14,84.00
254.57,8.44,84.00
254.52,8.74,84.00
254.50,9.05,84.00
254.51,9.35,84.00
254.56,9.65,84.00
254.64,9.95,84.00
254.76,10.25,84.00
254.90,10.51,84.00
256.02,10.55,84.00
256.86,10.57,84.00
256.88,10.55,84.00
257.13,10.25,84.00
257.34,9.95,84.00
257.51,9.65,84.00
257.63,9.35,84.00
257.71,9.05,84.00
257.75,8.74,84.00
257.74,8.44,84.00
257.67,8.14,84.00
257.53,7.84,84.00
257.31,7.54,84.00
256.99,7.24,84.00
256.86,7.14,84.00
291.05,0.00,85.00
290.86,0.30,85.00
290.62,0.60,85.00
290.34,0.90,85.00
290.20,1.04,85.00
290.02,1.21,85.00
289.64,1.51,85.00
289.22,1.81,85.00
288.75,2.11,85.00
288.24,2.41,85.00
288.23,2.41,85.00
287.74,2.71,85.00
287.33,3.02,85.00
286.99,3.32,85.00
286.72,3.62,85.00
286.51,3.92,85.00
286.36,4.22,85.00
286.27,4.51,85.00
286.27,4.52,85.00
286.22,4.82,85.00
286.21,5.13,85.00
286.22,5.43,85.00
286.25,5.73,85.00
286.27,5.89,85.00
286.30,6.03,85.00
286.35,6.33,85.00
286.41,6.63,85.00
286.47,6.93,85.00
286.52,7.24,85.00
286.55,7.54,85.00
286.55,7.84,85.00
286.51,8.14,85.00
286.42,8.44,85.00
286.28,8.74,85.00
286.27,8.75,85.00
286.03,9.05,85.00
285.71,9.35,85.00
285.29,9.65,85.00
284.78,9.95,85.00
284.31,10.18,85.00
284.13,10.25,85.00
283.37,10.55,85.00
282.70,10.85,85.00
282.35,11.02,85.00
282.05,11.16,85.00
281.44,11.46,85.00
280.94,11.76,85.00
280.50,12.06,85.00
280.39,12.14,85.00
279.49,12.36,85.00
278.47,12.66,85.00
278.43,12.67,85.00
278.30,12.66,85.00
276.47,12.45,85.00
275.79,12.36,85.00
274.51,12.17,85.00
273.25,12.36,85.00
272.55,12.48,85.00
272.22,12.66,85.00
271.71,12.96,85.00
271.19,13.27,85.00
270.64,13.57,85.00
270.59,13.60,85.00
269.99,13.87,85.00
269.28,14.17,85.00
268.63,14.43,85.00
266.67,14.27,85.00
266.42,14.17,85.00
265.81,13.87,85.00
265.35,13.57,85.00
264.99,13.27,85.00
264.71,13.01,85.00
264.46,13.27,85.00
264.10,13.57,85.00
263.63,13.87,85.00
262.92,14.17,85.00
262.75,14.23,85.00
262.42,14.47,85.00
261.85,14.77,85.00
260.98,15.08,85.00
260.78,15.13,85.00
260.03,15.38,85.00
259.05,15.68,85.00
258.82,15.74,85.00
258.16,15.98,85.00
257.35,16.28,85.00
256.86,16.46,85.00
256.38,16.58,85.00
255.17,16.88,85.00
254.90,16.95,85.00
253.21,17.19,85.00
252.94,17.23,85.00
251.70,17.49,85.00
250.98,17.65,85.00
250.54,17.79,85.00
249.57,18.09,85.00
249.02,18.27,85.00
248.61,18.39,85.00
247.68,18.69,85.00
247.06,18.91,85.00
246.83,18.99,85.00
246.05,19.30,85.00
245.39,19.60,85.00
245.10,19.75,85.00
244.83,19.90,85.00
244.35,20.20,85.00
243.91,20.50,85.00
243.52,20.80,85.00
243.16,21.11,85.00
243.14,21.12,85.00
242.82,21.41,85.00
242.51,21.71,85.00
242.22,22.01,85.00
241.96,22.31,85.00
241.73,22.61,85.00
241.51,22.91,85.00
241.32,23.22,85.00
241.18,23.49,85.00
241.16,23.52,85.00
241.03,23.82,85.00
240.93,24.12,85.00
240.84,24.42,85.00
