destinationFile	isConverged	Q1	Q20	Q30	Q40	q5	q6	q7	q8	M_22	M_32	M_33	EHFB	sourceFile	expected_Z	expected_N	expected_q20	expected_q30	bet2	bet3	filter_maxDeltaE	filter_bluff	isCorrect
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000004.hel	True	0.000173	118.000043	26.000564	63.726281	125.132638	267.93709	570.308883	1209.291717	0.01007	-0.003199	0.01404	-1853.402788	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000003.hel	100	154	118.0	26.0	1.063	0.365	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000005.hel	True	0.000717	118.004816	29.998488	34.759906	39.064947	42.333005	46.748693	51.553027	0.008725	-0.008434	0.02202	-1862.654644	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000005.hel	100	154	118.0	30.0	1.063	0.421	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000006.hel	True	0.001711	119.993929	2.001609	14.197022	2.876285	5.438261	2.456265	2.315206	0.01067	-0.001266	0.02203	-1878.535735	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000007.hel	100	154	120.0	2.0	1.081	0.028	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000007.hel	True	0.004046	119.998136	13.99958	23.507882	19.00514	18.611699	18.747866	17.494462	0.01133	-0.007586	0.02336	-1869.044923	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000008.hel	100	154	120.0	14.0	1.081	0.196	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000008.hel	True	0.000415	120.003008	15.998832	25.551491	22.106478	22.82925	23.133211	23.423277	0.02655	-0.01976	0.03527	-1865.990584	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000009.hel	100	154	120.0	16.0	1.081	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000009.hel	True	0.000523	309.9978	16.000668	88.812868	31.542595	77.663962	41.878516	68.334023	0.003468	-0.001173	0.007153	-1891.3668	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000011.hel	100	154	310.0	16.0	2.792	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000010.hel	False	0.981378	119.657744	23.969538	7.118574	60.658165	20.61785	21.646797	69.764592	0.005371	-0.001099	0.01228	-1655.512641	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000010.hel	100	154	120.0	24.0	1.081	0.337	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000011.hel	False	0.061294	309.988446	10.045106	91.929064	19.521637	80.46525	25.096793	67.508016	0.002124	-0.0005552	0.006516	-1888.221578	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000014.hel	100	154	310.0	10.0	2.792	0.14	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000012.hel	True	0.000962	120.002303	29.999975	35.066002	39.465	42.815872	47.518025	52.61225	0.008126	-0.007951	0.02133	-1862.31899	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000012.hel	100	154	120.0	30.0	1.081	0.421	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000013.hel	False	0.21985	310.000184	8.096635	95.59226	16.342807	88.100093	22.382182	78.998106	0.001931	-0.0003926	0.006234	-1886.770248	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000015.hel	100	154	310.0	8.0	2.792	0.112	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000014.hel	False	0.485595	310.082555	6.253004	94.741438	12.342705	85.963932	16.595108	75.239072	0.001973	-0.0003331	0.006351	-1886.490998	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000017.hel	100	154	310.0	6.0	2.792	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000015.hel	True	0.000987	121.998059	2.000208	14.463337	2.856074	5.496499	2.434335	2.302103	0.009526	-0.001282	0.02161	-1878.599674	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000013.hel	100	154	122.0	2.0	1.099	0.028	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000016.hel	True	0.00147	117.991961	17.994814	53.047418	95.481625	206.543086	429.567156	895.987344	0.009148	-0.01124	0.01793	-1859.199736	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000017.hel	100	154	118.0	18.0	1.063	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_004/p154_100_000017.hel	True	0.000177	309.999446	2.004256	102.589036	4.386986	102.419409	6.640085	98.303071	0.001718	-5.839e-05	0.00524	-1885.009065	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000015.hel	100	154	310.0	2.0	2.792	0.028	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000001.hel	True	0.000306	122.000055	17.997389	27.450804	25.505837	26.449151	28.099183	29.084813	0.02184	-0.01361	0.02802	-1864.525481	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000001.hel	100	154	122.0	18.0	1.099	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000002.hel	True	0.000153	122.001825	19.999554	59.51214	110.656632	244.010443	517.563088	1099.971976	0.009494	-0.0111	0.01837	-1859.517713	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000002.hel	100	154	122.0	20.0	1.099	0.28	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000003.hel	True	0.012893	121.946501	24.040905	102.940392	61.216447	443.828972	243.785513	1991.083388	0.004766	0.005445	0.008968	-1829.958533	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000004.hel	100	154	122.0	24.0	1.099	0.337	False	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000004.hel	True	0.000896	122.00079	29.998843	69.988768	140.12787	302.490528	654.593745	1412.04086	0.01088	-0.003176	0.01393	-1850.770756	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000005.hel	100	154	122.0	30.0	1.099	0.421	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000005.hel	True	0.000747	307.997304	16.003836	87.94838	31.346422	76.585505	41.319744	66.882168	0.003443	-0.001153	0.007174	-1890.997172	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000006.hel	100	154	308.0	16.0	2.774	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000006.hel	False	0.142528	307.968273	11.907048	91.09208	23.062862	79.980371	29.615532	67.79208	0.002237	-0.0006989	0.006578	-1888.935815	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000007.hel	100	154	308.0	12.0	2.774	0.168	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000007.hel	False	0.065326	307.99064	7.983852	90.609002	15.4897	78.272472	19.683488	64.391009	0.002102	-0.0004516	0.006616	-1887.372284	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000008.hel	100	154	308.0	8.0	2.774	0.112	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000008.hel	False	0.164264	308.014093	6.086716	91.748272	11.874024	80.439197	15.365619	67.303379	0.002056	-0.0003793	0.006598	-1886.56187	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000009.hel	100	154	308.0	6.0	2.774	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000009.hel	False	0.05205	307.962017	1.979692	94.264026	4.074777	85.573523	5.607533	74.547843	0.001939	-8.146e-05	0.006212	-1885.734425	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000010.hel	100	154	308.0	2.0	2.774	0.028	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000010.hel	True	0.000564	124.000073	22.000255	64.304449	122.404931	270.873509	578.968698	1237.916162	0.0102	-0.008339	0.02157	-1859.120354	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000011.hel	100	154	124.0	22.0	1.117	0.308	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000011.hel	True	6e-06	123.999622	26.000453	68.669216	136.329735	299.66954	650.261646	1405.3568	0.01201	-0.003078	0.0122	-1856.168467	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000012.hel	100	154	124.0	26.0	1.117	0.365	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000012.hel	True	0.000256	124.000553	28.000712	51.487538	88.663377	172.679962	355.441314	743.123269	0.008548	-0.01112	0.01704	-1847.353764	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000013.hel	100	154	124.0	28.0	1.117	0.393	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000013.hel	True	0.000323	306.003001	15.997591	89.723935	30.799657	79.126119	39.833642	68.217703	0.002649	-0.001164	0.006993	-1890.47225	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000014.hel	100	154	306.0	16.0	2.756	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000014.hel	False	0.10139	305.830619	10.06548	83.22416	18.727164	66.634123	23.257233	52.814008	0.002655	-0.0008778	0.008169	-1890.633164	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_012/p154_100_000001.hel	100	154	306.0	10.0	2.756	0.14	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000015.hel	True	0.000654	308.006316	29.994215	104.768003	67.936906	121.535281	112.473606	154.208347	0.004916	-0.001479	0.007542	-1892.809591	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_005/p154_100_000003.hel	100	154	308.0	30.0	2.774	0.421	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000016.hel	True	0.000295	317.997705	18.002419	94.33428	36.844629	86.43749	51.131697	80.441587	0.003056	-0.0009262	0.006794	-1892.576623	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_001/p154_100_000016.hel	100	154	318.0	18.0	2.864	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_005/p154_100_000017.hel	False	0.146131	312.001163	6.071896	93.118865	11.897232	81.495842	15.353391	67.761618	0.002042	-0.0003686	0.006571	-1887.023521	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000004.hel	100	154	312.0	6.0	2.81	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000001.hel	True	0.00186	311.998133	18.001248	91.871944	36.144774	83.138769	49.166708	75.483114	0.00264	-0.0008417	0.00688	-1891.46831	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000002.hel	100	154	312.0	18.0	2.81	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000002.hel	False	0.03979	318.095751	12.045149	97.619085	24.243348	89.387713	32.722763	79.648734	0.002086	-0.0006314	0.006289	-1889.503333	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_003/p154_100_000017.hel	100	154	318.0	12.0	2.864	0.168	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000003.hel	False	0.283729	318.031325	6.145888	96.408312	12.179612	85.762857	15.982968	72.600178	0.002008	-0.0003535	0.006465	-1887.558121	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000002.hel	100	154	318.0	6.0	2.864	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000004.hel	False	0.004332	318.004986	0.011362	98.15826	0.026656	89.294931	0.045285	77.49511	0.0019	-1.036e-06	0.006221	-1886.727125	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000005.hel	100	154	318.0	0.0	2.864	0.0	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000005.hel	True	0.00041	110.001154	23.999306	59.345126	115.817508	247.02148	519.534536	1089.307229	0.009171	-0.003939	0.01287	-1852.985014	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000003.hel	100	154	110.0	24.0	0.991	0.337	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000006.hel	True	0.002667	222.00127	19.998946	61.337335	34.886135	58.804479	44.738889	60.052466	0.004897	-0.001626	0.01078	-1884.908499	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_022/p154_100_000001.hel	100	154	222.0	20.0	1.999	0.28	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000007.hel	True	0.002064	315.999133	18.004917	93.439709	36.646542	85.295637	50.557339	78.882131	0.002905	-0.0008308	0.006767	-1892.183132	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000006.hel	100	154	316.0	18.0	2.846	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000008.hel	False	0.018013	316.052468	14.004482	96.471609	27.870487	88.299648	37.335657	79.149348	0.002237	-0.0008312	0.006414	-1890.234414	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000007.hel	100	154	316.0	14.0	2.846	0.196	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000009.hel	False	0.026646	315.955061	12.075162	95.886777	24.007167	86.609354	31.925797	75.912533	0.00213	-0.0006618	0.006359	-1889.461047	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000012.hel	100	154	316.0	12.0	2.846	0.168	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000010.hel	True	1e-06	111.998249	17.999012	50.427239	92.067839	196.765846	407.809009	845.400148	0.008421	-0.01046	0.01705	-1857.463765	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000008.hel	100	154	112.0	18.0	1.009	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000011.hel	True	0.001264	111.986549	19.994199	54.229859	101.771753	217.87199	454.503162	946.888527	0.008278	-0.009782	0.01758	-1856.387779	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000009.hel	100	154	112.0	20.0	1.009	0.28	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000012.hel	True	0.000485	112.000558	22.000403	57.894933	110.942632	237.692298	498.080656	1041.394609	0.008656	-0.00717	0.02217	-1855.144935	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000010.hel	100	154	112.0	22.0	1.009	0.308	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000013.hel	True	0.000436	111.997926	23.999557	60.091022	117.125346	250.457353	527.922873	1109.325113	0.009412	-0.003956	0.01298	-1853.61336	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000011.hel	100	154	112.0	24.0	1.009	0.337	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000014.hel	False	0.002816	315.947119	8.016427	96.682225	16.245173	87.618165	21.921	76.417574	0.002008	-0.0004512	0.006396	-1887.783304	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000014.hel	100	154	316.0	8.0	2.846	0.112	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000015.hel	False	0.02123	315.939747	6.003926	96.71536	12.186366	87.45323	16.432034	75.831947	0.001976	-0.000345	0.006385	-1887.228515	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000015.hel	100	154	316.0	6.0	2.846	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000016.hel	True	0.000736	117.996804	12.00352	21.810059	16.066138	15.739759	15.162839	13.590882	0.008826	-0.004362	0.02098	-1870.77914	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000001.hel	100	154	118.0	12.0	1.063	0.168	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_006/p154_100_000017.hel	True	8.1e-05	112.001658	29.999608	34.045736	37.492718	40.068938	42.708212	45.48616	0.01202	-0.009819	0.02425	-1863.570665	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000013.hel	100	154	112.0	30.0	1.009	0.421	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000001.hel	True	0.000269	114.000295	10.000126	19.661339	13.207711	13.054223	11.944081	10.409516	0.01018	-0.003671	0.02226	-1871.716471	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000017.hel	100	154	114.0	10.0	1.027	0.14	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000002.hel	True	0.001068	114.001124	11.998548	20.595911	15.640263	14.930704	14.43354	12.942833	0.01096	-0.006249	0.02393	-1869.398655	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000001.hel	100	154	114.0	12.0	1.027	0.168	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000003.hel	True	6e-06	114.001123	18.000811	51.266151	93.240533	199.996246	415.083048	862.137776	0.008647	-0.0107	0.01734	-1858.092863	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000015.hel	100	154	114.0	18.0	1.027	0.252	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000004.hel	True	0.010284	113.997404	26.000146	23.228778	67.261295	30.283928	4.220537	99.099847	0.7103	0.3257	0.1604	-1641.478977	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000014.hel	100	154	114.0	26.0	1.027	0.365	False	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000005.hel	True	0.000226	314.001619	16.001285	90.785938	32.767701	80.1435	44.326896	70.86419	0.004673	-0.0017	0.008722	-1891.518523	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000013.hel	100	154	314.0	16.0	2.828	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000006.hel	False	0.010248	313.993721	7.988838	95.491172	16.072779	85.968388	21.501363	74.460206	0.002022	-0.0004548	0.006434	-1887.630367	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000012.hel	100	154	314.0	8.0	2.828	0.112	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000007.hel	False	0.003566	314.003061	6.000987	95.070139	12.054583	84.772992	15.991537	72.18234	0.002012	-0.0003608	0.006477	-1887.127207	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000011.hel	100	154	314.0	6.0	2.828	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000008.hel	False	1.906211	314.120439	3.089025	86.668932	6.717004	68.433062	8.485601	51.854912	0.00236	-9.141e-05	0.007148	-1891.332034	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000010.hel	100	154	314.0	4.0	2.828	0.056	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000009.hel	True	0.000802	313.997203	0.00544	105.548848	0.031153	106.951622	0.105497	103.910079	0.001685	7.618e-07	0.005083	-1885.267212	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000007.hel	100	154	314.0	0.0	2.828	0.0	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000010.hel	True	0.000648	116.002663	11.999418	21.206348	15.878601	15.353805	14.844883	13.315551	0.009606	-0.004975	0.02207	-1870.123837	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000016.hel	100	154	116.0	12.0	1.045	0.168	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000011.hel	True	0.001563	115.997527	16.001834	24.661091	21.518595	22.281444	22.373488	22.864483	0.02856	-0.01792	0.03138	-1865.115211	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000009.hel	100	154	116.0	16.0	1.045	0.224	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000012.hel	True	0.000294	115.997033	19.998321	55.900366	104.332033	224.802979	470.516632	984.023673	0.008688	-0.0101	0.01812	-1857.705651	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000006.hel	100	154	116.0	20.0	1.045	0.28	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000013.hel	True	0.000554	116.002083	22.000987	59.598707	113.862169	245.393822	516.163614	1083.329083	0.009682	-0.005286	0.02245	-1856.506881	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000005.hel	100	154	116.0	22.0	1.045	0.308	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000014.hel	True	0.00112	115.996383	31.997008	53.76324	93.435855	177.868782	354.180906	716.55485	0.007276	-0.009689	0.01621	-1845.388544	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_007/p154_100_000004.hel	100	154	116.0	32.0	1.045	0.449	False	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000015.hel	False	0.007879	315.963544	2.00398	95.237754	4.020461	83.907481	5.248135	69.920163	0.00196	-0.0001292	0.006436	-1886.729418	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_006/p154_100_000016.hel	100	154	316.0	2.0	2.846	0.028	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000016.hel	True	0.000262	91.997429	27.999438	48.346269	85.903906	166.676963	326.288613	644.555028	0.01379	-0.01831	0.03014	-1851.199773	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000002.hel	100	154	92.0	28.0	0.829	0.393	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_007/p154_100_000017.hel	True	3.1e-05	92.004956	26.000274	47.026143	82.185415	160.600584	313.461924	618.486145	0.0115	-0.01532	0.02582	-1850.540661	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_013/p154_100_000016.hel	100	154	92.0	26.0	0.829	0.365	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000001.hel	True	0.000453	91.999321	21.999032	50.300102	89.791161	184.814514	367.867824	738.717274	0.00851	-0.009256	0.02265	-1849.924339	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_013/p154_100_000015.hel	100	154	92.0	22.0	0.829	0.308	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000002.hel	False	0.04947	346.034627	11.900831	116.652239	26.754312	117.903703	40.765297	116.375921	0.001763	-0.0004764	0.005709	-1891.115319	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_009/p154_100_000017.hel	100	154	346.0	12.0	3.116	0.168	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000003.hel	False	0.011527	345.986853	7.985185	116.776175	18.111941	117.194315	27.685548	113.170559	0.001732	-0.0003732	0.005696	-1889.928465	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000004.hel	100	154	346.0	8.0	3.116	0.112	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000004.hel	True	0.000381	71.989107	6.000627	8.86764	4.267093	4.319308	2.493695	2.263674	0.008879	-0.005104	0.03773	-1870.539785	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000017.hel	100	154	72.0	6.0	0.648	0.084	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000005.hel	True	0.005346	345.98592	6.01853	378.925355	0.524344	2198.111308	612.867761	14042.1991	0.0003507	0.0001201	0.0004528	-1835.225409	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000005.hel	100	154	346.0	6.0	3.116	0.084	False	True	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000006.hel	True	5.3e-05	72.000747	9.999617	14.155221	7.984881	9.66461	6.293099	6.669209	0.01199	-0.006349	0.05015	-1869.08493	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000003.hel	100	154	72.0	10.0	0.648	0.14	True	False	False
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_008/p154_100_000007.hel	True	0.00044	345.990723	4.004939	198.304388	189.55188	863.674012	1961.540044	5908.061051	0.001503	0.001367	0.0018	-1875.784774	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_008/p154_100_000006.hel	100	154	346.0	4.0	3.116	0.056	False	True	False
