 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       2.44184743     -21.56348432       0.00000001       0.00000000       0.00000000       0.00000000
       2.44184743     -20.69165426       0.00000002       0.00000000       0.00000001       0.00000000
       2.44184743     -19.83707653       0.00000008       0.00000001       0.00000032       0.00000000
       2.44184743     -18.99782545       0.00000016       0.00000001       0.00000162       0.00000000
       2.44184743     -18.17227235       0.00000046       0.00000001       0.00004311       0.00000000
       2.44184743     -17.35902261       0.00000160       0.00000004       0.00028831       0.00000003
       2.44184743     -16.55686876       0.00000486       0.00000015       0.00255046       0.00000102
       2.44184743     -15.76475505       0.00001489       0.00000065       0.00631245       0.00003133
       2.44184743     -14.98175014       0.00005179       0.00000471       0.01288977       0.00037717
       2.44184743     -14.20702567       0.00018095       0.00002848       0.04011126       0.00417899
       2.44184743     -13.43983936       0.00064149       0.00016023       0.10880525       0.02649628
       2.44184743     -12.67952138       0.00237525       0.00091233       0.26556533       0.14829969
       2.44184743     -11.92546328       0.00774849       0.00399918       0.49873272       0.44973197
       2.44184743     -11.17710894       0.01858475       0.01141768       0.64595193       0.67178118
       2.44184743     -10.43394704       0.03140022       0.02144056       0.66749041       0.72968047
       2.44184743      -9.69550478       0.04008598       0.02898697       0.60482097       0.68632398
       2.44184743      -8.96134254       0.04369548       0.03177276       0.52189187       0.58552217
       2.44184743      -8.23104941       0.04524335       0.03167141       0.48361496       0.48874508
       2.44184743      -7.50423924       0.04677570       0.03101005       0.49886854       0.44257701
       2.44184743      -6.78054734       0.04816372       0.03071904       0.52802818       0.44416414
       2.44184743      -6.05962749       0.04844467       0.03095305       0.53256184       0.47287165
       2.44184743      -5.34114941       0.04816708       0.03115367       0.52947349       0.49414464
       2.44184743      -4.62479638       0.04838953       0.03056237       0.54313026       0.47650786
       2.44184743      -3.91026325       0.04817593       0.02967277       0.54041052       0.44385160
       2.44184743      -3.19725451       0.04672518       0.02953796       0.50496415       0.44766899
       2.44184743      -2.48548258       0.04551667       0.02990547       0.48699013       0.48410040
       2.44184743      -1.77466622       0.04512719       0.02984903       0.50144285       0.50915116
       2.44184743      -1.06452901       0.04409345       0.02943183       0.49793742       0.51023252
       2.44184743      -0.35479795       0.04261583       0.02931831       0.47379710       0.51170443
       2.44184743       0.35479795       0.04265488       0.02969398       0.47604571       0.52950037
       2.44184743       1.06452901       0.04413740       0.03013934       0.49836964       0.54533613
       2.44184743       1.77466622       0.04492621       0.03027636       0.50242481       0.54013724
       2.44184743       2.48548258       0.04414449       0.03023960       0.48753347       0.52567332
       2.44184743       3.19725451       0.04307832       0.03037907       0.47098923       0.52344792
       2.44184743       3.91026325       0.04327807       0.03065690       0.47081823       0.52685707
       2.44184743       4.62479638       0.04449084       0.03086614       0.48658895       0.51838543
