Q20	Q30	Q40	M_22	M_32	M_33	M_42	M_43	M_44	EHFB
232.0	20.0	88.0	0.05522	0.006653	0.007981	0.0271	0.005032	0.01496	-0.648680000000013
232.0	20.0	96.0	0.04063	0.003661	0.007106	0.01931	0.003559	0.01054	3.90022399999998
232.0	20.0	104.0	0.02375	0.003804	0.007072	0.01178	0.003704	0.007052	8.635091999999986
232.0	20.0	112.0	0.02003	0.00463	0.0064	0.01023	0.003889	0.006101	13.199634999999944
232.0	20.0	120.0	0.02367	0.005286	0.006097	0.01193	0.004108	0.006767	17.290366999999833
232.0	20.0	128.0	0.02804	0.005875	0.005745	0.01398	0.004271	0.007637	20.8717979999999
232.0	20.0	136.0	0.02976	0.006379	0.0058	0.01489	0.004542	0.008097	23.902090999999928
232.0	20.0	144.0	0.02797	0.007568	0.006604	0.01459	0.005363	0.00828	26.295935999999983
232.0	20.0	152.0	0.04557	0.007754	0.005126	0.02224	0.004906	0.01142	30.566400999999814
232.0	20.0	160.0	0.01782	0.003474	0.004952	0.008848	0.00271	0.005037	36.86551399999985
232.0	20.0	168.0	0.01608	0.005306	0.01606	0.006622	0.0028	0.004378	44.22860700000001
232.0	20.0	176.0	0.01775	0.00756	0.01345	0.007159	0.004583	0.003433	44.39297799999986
232.0	20.0	184.0	0.02064	0.004475	0.01351	0.009252	0.002009	0.006041	45.87418699999989
232.0	20.0	192.0	0.01566	0.001713	0.009979	0.006981	0.002791	0.004508	46.98648600000001
232.0	20.0	200.0	0.01839	0.001529	0.01472	0.007195	0.003743	0.004839	44.79670199999987
232.0	24.0	0.0	0.0493	0.02003	0.05045	0.06721	0.02247	0.1229	52.88735099999985
232.0	24.0	8.0	0.09422	0.0479	0.03963	0.1526	0.08597	0.2564	37.612364999999954
232.0	24.0	16.0	0.0704	0.04469	0.08288	0.1211	0.09008	0.236	26.64794299999994
232.0	24.0	24.0	0.04534	0.01065	0.1397	0.05953	0.08192	0.1257	21.496212000000014
232.0	24.0	32.0	0.06322	0.02739	0.08914	0.09366	0.05903	0.1579	18.941863000000012
232.0	24.0	40.0	0.0305	0.009427	0.02873	0.04198	0.03055	0.09595	17.49445700000001
232.0	24.0	48.0	0.04496	0.02004	0.02658	0.06769	0.03565	0.1141	8.575771999999915
232.0	24.0	56.0	0.04158	0.009804	0.02259	0.0555	0.02426	0.09613	-0.015748000000030515
232.0	24.0	64.0	0.07725	0.01475	0.02339	0.08601	0.03194	0.1192	-7.793533000000025
232.0	24.0	72.0	0.08478	0.01504	0.01734	0.08599	0.02448	0.1041	-8.867296000000124
232.0	24.0	80.0	0.0791	0.006803	0.0137	0.06503	0.01223	0.06641	-5.549548000000186
232.0	24.0	88.0	0.0432	0.005337	0.00758	0.02151	0.003906	0.01269	-0.7916580000000977
232.0	24.0	96.0	0.0274	0.004933	0.007938	0.0141	0.004424	0.0088	4.137223999999833
232.0	24.0	104.0	0.02012	0.005211	0.006844	0.01088	0.004109	0.006984	8.945872000000008
232.0	24.0	112.0	0.02246	0.00508	0.006334	0.01166	0.003881	0.006981	13.535663999999997
232.0	24.0	120.0	0.02739	0.005329	0.005844	0.01363	0.003917	0.007531	17.702538000000004
232.0	24.0	128.0	0.02973	0.005632	0.005733	0.01464	0.004108	0.007905	21.206129999999803
232.0	24.0	136.0	0.02007	0.001066	0.01009	0.008943	0.003782	0.005371	42.01355999999987
232.0	24.0	144.0	0.01651	0.001206	0.008522	0.007432	0.003191	0.004508	42.67761099999984
232.0	24.0	152.0	0.0161	0.001966	0.008898	0.007489	0.00352	0.004671	42.8825089999998
232.0	24.0	160.0	0.01736	0.001392	0.008964	0.007678	0.002973	0.004572	42.50849599999992
232.0	24.0	168.0	0.01717	0.003722	0.008486	0.008245	0.003514	0.005003	42.361852
232.0	24.0	176.0	0.02076	0.004439	0.0103	0.009602	0.003489	0.005693	43.16129899999987
232.0	24.0	184.0	0.0212	0.001738	0.01124	0.005966	0.001607	0.002466	39.85806600000001
232.0	24.0	192.0	0.02311	0.0005196	0.009653	0.007728	0.001618	0.00314	37.19285500000001
232.0	24.0	200.0	0.03365	0.007761	0.01504	0.008837	0.0001715	0.003075	35.03967199999988
232.0	28.0	0.0	0.06652	0.03298	0.04011	0.09565	0.05477	0.1504	55.56219199999987
232.0	28.0	8.0	0.07746	0.04046	0.06024	0.1026	0.05786	0.1511	42.20315699999992
232.0	28.0	16.0	0.04557	0.02005	0.08351	0.06227	0.05648	0.106	29.95671799999991
232.0	28.0	24.0	0.04491	0.01266	0.1277	0.0642	0.07893	0.1408	21.938383999999814
232.0	28.0	32.0	0.04317	0.009934	0.09499	0.05905	0.05209	0.1139	18.180740000000014
232.0	28.0	40.0	0.02949	0.01431	0.02946	0.04819	0.03123	0.09732	20.303662999999915
232.0	28.0	48.0	0.04433	0.01946	0.02979	0.06479	0.03502	0.1085	12.396702999999889
232.0	28.0	56.0	0.03958	0.01258	0.02561	0.05419	0.03137	0.1006	4.908593999999994
232.0	28.0	64.0	0.0584	0.01798	0.03014	0.07361	0.04139	0.1212	-3.33629400000018
232.0	28.0	72.0	0.08074	0.01459	0.01847	0.08702	0.0232	0.1033	-7.0301690000001145
232.0	28.0	80.0	0.07358	0.01243	0.01703	0.06586	0.01973	0.07276	-5.116978000000017
232.0	28.0	88.0	0.03162	0.003736	0.01722	0.01646	0.0001114	0.01288	-0.5290050000000974
232.0	28.0	96.0	0.02097	0.006096	0.007449	0.01183	0.004374	0.008058	4.408748999999943
232.0	28.0	104.0	0.02189	0.006121	0.006765	0.01205	0.004389	0.007698	9.096059999999852
232.0	28.0	112.0	0.025	0.00541	0.005846	0.0131	0.003732	0.007781	13.614150999999993
232.0	28.0	120.0	0.02393601777709652	0.004296840017175653	0.0038275255708800204	0.013109455926548035	0.0034580208195074793	0.007606684657758671	18.560516391634565
232.0	28.0	128.0	0.03963072908507048	0.008688080879001686	0.006779551520571209	0.016299569533213144	0.002888875680344685	0.007642315108300664	31.140536770811877
232.0	28.0	136.0	0.01641	0.001224	0.00857	0.007414	0.003307	0.004514	41.18345199999999
232.0	28.0	144.0	0.01545	0.001621	0.008377	0.007252	0.003357	0.004553	41.38057599999979
232.0	28.0	152.0	0.0173	0.001047	0.008471	0.007794	0.003019	0.004668	41.01483999999982
232.0	28.0	160.0	0.01755	0.00385	0.00837	0.008787	0.004116	0.005448	40.681381999999985
232.0	28.0	168.0	0.02062	0.004303	0.007533	0.01013	0.003898	0.005894	41.20777599999997
232.0	28.0	176.0	0.01745	0.002343	0.008402	0.007843	0.00293	0.004609	41.66810999999984
232.0	28.0	184.0	0.02245	0.000518	0.01306	0.007407	0.0001593	0.003515	36.06484299999988
232.0	28.0	192.0	0.03253	0.007517	0.0142	0.008197	0.0004578	0.002892	33.54566499999987
232.0	28.0	200.0	0.03418	0.01023	0.01611	0.007928	4.416e-06	0.002613	31.289878999999928
232.0	32.0	0.0	0.07637	0.02988	0.03467	0.1079	0.04671	0.1657	58.46786999999995
232.0	32.0	8.0	0.04973	0.03145	0.09554	0.0578	0.06443	0.09726	46.910555999999815
232.0	32.0	16.0	0.03682	0.01729	0.0762	0.05039	0.04718	0.09422	34.887592999999924
232.0	32.0	24.0	0.04755	0.01557	0.09583	0.06229	0.05493	0.1053	23.385974999999917
232.0	32.0	32.0	0.04516588617886491	0.012291935905663937	0.0713213307533637	0.07644717810504686	0.04789563404733033	0.16713304754529434	18.21591981546112
232.0	32.0	40.0	0.033551292680921635	0.009201650583520692	0.029777043101210304	0.0383857918663051	0.02037028306150902	0.06589047358169549	21.034524543174257
232.0	32.0	48.0	0.03869	0.01932	0.03153	0.05666	0.03818	0.1018	15.756043999999974
232.0	32.0	56.0	0.03436	0.01335	0.02812	0.04787	0.03278	0.08989	9.084098999999924
232.0	32.0	64.0	0.05067	0.01813	0.02372	0.06916	0.03327	0.1068	1.8666609999997945
232.0	32.0	72.0	0.05013	0.01359	0.02523	0.05664	0.0291	0.08081	-2.4129790000001776
232.0	32.0	80.0	0.04985	0.01186	0.02088	0.05265	0.02383	0.0701	-3.0210060000001704
232.0	32.0	88.0	0.03288	0.005829	0.01535	0.03235	0.01141	0.03824	-0.1822450000001936
232.0	32.0	96.0	0.02226	0.006616	0.007933	0.01293	0.004097	0.00929	4.540067999999792
232.0	32.0	104.0	0.02425	0.006031	0.006301	0.01315	0.003935	0.008241	9.19129699999985
232.0	32.0	112.0	0.02667	0.00535	0.005954	0.01391	0.003636	0.008251	13.313642999999956
232.0	32.0	120.0	0.02681	0.003921	0.005663	0.01336	0.002945	0.007618	17.170804999999973
232.0	32.0	128.0	0.05282	0.01174	0.009811	0.01845	0.001874	0.007408	45.373149999999896
232.0	32.0	136.0	0.01529	0.00206	0.008596	0.00723	0.003693	0.004561	39.901308999999856
232.0	32.0	144.0	0.01731	0.001275	0.008545	0.008119	0.003297	0.005007	39.71775699999989
232.0	32.0	152.0	0.01763	0.003932	0.008651	0.009097	0.004465	0.005802	39.275596999999834
232.0	32.0	160.0	0.02037	0.004814	0.006819	0.0104	0.004106	0.006112	39.54194799999982
232.0	32.0	168.0	0.01844	0.002328	0.007689	0.008581	0.003237	0.005013	39.99423999999999
232.0	32.0	176.0	0.02096	0.004417	0.008732	0.007513	0.0002156	0.0037	35.28212099999996
232.0	32.0	184.0	0.02597	0.007851	0.01118	0.008126	0.0008995	0.003601	32.635035000000016
232.0	32.0	192.0	0.03001	0.01198	0.01821	0.007338	0.001619	0.003063	30.223882999999887
232.0	32.0	200.0	0.03096	0.007574	0.01285	0.007721	0.0001077	0.002576	27.880728999999974
232.0	36.0	0.0	0.04057	0.02203	0.04558	0.04441	0.003639	0.08509	62.713261999999986
232.0	36.0	8.0	0.04254	0.02283	0.0541	0.05455	0.03617	0.0905	49.91253599999982
232.0	36.0	16.0	0.03226	0.02308	0.05614	0.04286	0.05062	0.08629	39.01281499999982
232.0	36.0	24.0	0.03894	0.02185	0.06309	0.05633	0.03358	0.1187	26.64772099999982
232.0	36.0	32.0	0.06078	0.04173	0.05916	0.105	0.07616	0.1922	18.12908299999981
232.0	36.0	40.0	0.03435	0.0138	0.03949	0.05027	0.03912	0.09951	22.673316999999997
232.0	36.0	48.0	0.03719	0.01891	0.03546	0.05442	0.04327	0.1062	18.45493599999986
232.0	36.0	56.0	0.03234	0.01621	0.03171	0.04415	0.03821	0.08655	12.315702999999985
232.0	36.0	64.0	0.04109	0.01564	0.02259	0.05362	0.02785	0.07963	6.662898999999925
232.0	36.0	72.0	0.03455	0.01394	0.02953	0.04302	0.03431	0.07437	3.2587089999999534
232.0	36.0	80.0	0.03464	0.01182	0.02488	0.03949	0.02569	0.0581	0.35593199999993885
232.0	36.0	88.0	0.03702	0.009836	0.01949	0.03839	0.01796	0.04751	0.8204309999998713
232.0	36.0	96.0	0.02528	0.003568	0.0128	0.01657	0.003083	0.01715	4.660740999999916
232.0	36.0	104.0	0.02609	0.005177	0.006999	0.01414	0.002877	0.009377	8.84482099999991
232.0	36.0	112.0	0.02654	0.003853	0.005959	0.01347	0.00266	0.008058	12.666039999999839
232.0	36.0	120.0	0.05312	0.008844	0.01436	0.01924	0.001482	0.008905	13.873096999999916
232.0	36.0	128.0	0.01567	0.002923	0.009504	0.00763	0.004388	0.00493	37.67357599999991
232.0	36.0	136.0	0.01575	0.002135	0.008614	0.007429	0.003745	0.004643	38.13340399999993
232.0	36.0	144.0	0.01273	0.005777	0.01391	0.006515	0.005705	0.004466	19.0959449999998
232.0	36.0	152.0	0.01973	0.004892	0.007088	0.01024	0.00434	0.006144	38.111093999999866
232.0	36.0	160.0	0.01935	0.002462	0.007427	0.009208	0.003376	0.005378	38.54364799999985
232.0	36.0	168.0	0.01477	0.00411	0.01234	0.008009	0.005794	0.005973	38.18634599999996
232.0	36.0	176.0	0.01707	0.001286	0.01641	0.006816	0.004634	0.004986	36.010458999999855
232.0	36.0	184.0	0.02711	0.01263	0.01524	0.00717	0.001131	0.003083	29.45451099999991
232.0	36.0	192.0	0.02889	0.01192	0.01362	0.007826	0.001804	0.003093	27.038118999999824
232.0	36.0	200.0	0.02631	0.008087	0.009758	0.007913	0.001406	0.003207	24.889874999999847
232.0	40.0	0.0	0.04254	0.02438	0.04592	0.05346	0.02716	0.1212	68.96884799999998
232.0	40.0	8.0	0.03609	0.01602	0.03881	0.04709	0.02193	0.07639	53.38368999999989
232.0	40.0	16.0	0.0356	0.02684	0.0489	0.04676	0.04789	0.0832	42.60214499999984
232.0	40.0	24.0	0.06759	0.05578	0.1278	0.08829	0.1138	0.1498	30.583621999999878
232.0	40.0	32.0	0.06685	0.05259	0.1206	0.1126	0.118	0.2195	20.36555199999998
232.0	40.0	40.0	0.03527599646909106	0.01988100687014005	0.04856896970345498	0.058219669672682064	0.04604587542664919	0.11466171314571227	19.21225561319693
232.0	40.0	48.0	0.0488	0.03375	0.04999	0.07362	0.0597	0.1228	20.01496199999997
232.0	40.0	56.0	0.03984	0.02522	0.04146	0.05786	0.05041	0.1025	14.871820999999954
232.0	40.0	64.0	0.03634	0.01531	0.02775	0.04579	0.03019	0.07001	10.457317999999987
232.0	40.0	72.0	0.02834	0.01364	0.02899	0.03752	0.03052	0.06241	8.370743999999831
232.0	40.0	80.0	0.03616	0.01766	0.02951	0.04425	0.03394	0.06708	5.182883999999831
232.0	40.0	88.0	0.03593	0.01194	0.02436	0.03746	0.02403	0.05034	3.3607149999998
232.0	40.0	96.0	0.03924	0.01459	0.02095	0.03966	0.02145	0.04554	5.013309999999819
232.0	40.0	104.0	0.03586	0.007943	0.01816	0.02929	0.01416	0.03152	8.039904999999862
232.0	40.0	112.0	0.02863	0.002777	0.006575	0.01446	0.001356	0.009123	11.893823999999995
232.0	40.0	120.0	0.0287	0.003345	0.005439	0.0141	0.002353	0.007972	15.757963999999902
232.0	40.0	128.0	0.0154	0.002709	0.008999	0.007423	0.004099	0.004727	35.70720399999982
232.0	40.0	136.0	0.01961	0.003635	0.0102	0.009616	0.004971	0.00602	36.10568199999989
232.0	40.0	144.0	0.0186	0.005184	0.007766	0.00976	0.004736	0.005998	36.31522099999984
232.0	40.0	152.0	0.0208	0.003535	0.007278	0.01011	0.003839	0.00584	37.05821499999979
232.0	40.0	160.0	0.01392	0.003119	0.009366	0.007274	0.004441	0.005052	36.80192099999999
232.0	40.0	168.0	0.01669	0.001255	0.01729	0.007033	0.005383	0.005496	35.11828799999989
232.0	40.0	176.0	0.02679	0.0136	0.01584	0.007213	0.0011	0.003203	28.861646999999948
232.0	40.0	184.0	0.02581	0.01164	0.01295	0.007231	0.001352	0.003042	26.392331999999897
232.0	40.0	192.0	0.02595	0.009301	0.009438	0.007907	0.00158	0.003177	24.070898999999827
232.0	40.0	200.0	0.02467	0.006544	0.008335	0.008049	0.0004777	0.003482	22.455022999999983
232.0	44.0	0.0	0.03217	0.02078	0.03953	0.03654	0.03852	0.08382	75.59661799999981
232.0	44.0	8.0	0.03162	0.01462	0.03607	0.03957	0.0255	0.07493	58.150567999999794
232.0	44.0	16.0	0.0367	0.0196	0.07476	0.04444	0.05393	0.08451	46.22605999999996
232.0	44.0	24.0	0.05555	0.04313	0.1262	0.06633	0.1003	0.1219	35.07536099999993
232.0	44.0	32.0	0.05317	0.05444	0.08206	0.07821	0.09437	0.1339	23.141550999999936
232.0	44.0	40.0	0.02886	0.02353	0.0516	0.04885	0.04896	0.09994	17.537173999999823
232.0	44.0	48.0	0.05793	0.0466	0.06245	0.09627	0.08476	0.1783	21.515891999999894
232.0	44.0	56.0	0.0291	0.01427	0.0357	0.0401	0.03428	0.07219	17.945551999999907
232.0	44.0	64.0	0.03625	0.02496	0.04107	0.05393	0.05024	0.09549	12.940151000000014
232.0	44.0	72.0	0.02754	0.01563	0.0304	0.03368	0.03017	0.0522	11.979178999999931
232.0	44.0	80.0	0.03511	0.02011	0.03635	0.04482	0.04188	0.07383	9.68178399999988
232.0	44.0	88.0	0.03802	0.02354	0.04663	0.04417	0.04828	0.06941	5.581412999999884
232.0	44.0	96.0	0.04595	0.02011	0.03548	0.04697	0.03608	0.06141	5.9878909999999905
232.0	44.0	104.0	0.03714	0.009537	0.02269	0.03096	0.01693	0.03258	8.027543999999807
232.0	44.0	112.0	0.03108	0.001072	0.01659	0.01916	0.008713	0.01973	11.135095999999976
232.0	44.0	120.0	0.02248	0.002552	0.005042	0.01116	0.001518	0.006641	14.95688499999983
232.0	44.0	128.0	0.02058	0.005008	0.01182	0.01046	0.006066	0.006749	33.357245999999805
232.0	44.0	136.0	0.01869	0.005906	0.00872	0.009997	0.005354	0.006285	33.86730299999999
232.0	44.0	144.0	0.01753	0.002527	0.01241	0.008338	0.005075	0.006091	15.568037999999888
232.0	44.0	152.0	0.01752	0.002639	0.007297	0.008303	0.00347	0.004878	35.60715399999981
232.0	44.0	160.0	0.019376283050475306	0.0070260205698842995	0.010341711413074262	0.007441611075724292	0.0025735777402397493	0.004094126659040416	33.16052222480539
232.0	44.0	168.0	0.02585	0.01301	0.01481	0.007516	0.00126	0.003438	28.39413300000001
232.0	44.0	176.0	0.0246	0.01206	0.01366	0.006989	0.0012	0.003104	25.914366999999856
232.0	44.0	184.0	0.02617	0.01063	0.01019	0.008036	0.001847	0.003267	23.493917999999894
232.0	44.0	192.0	0.02438	0.007561	0.008068	0.007944	0.0009637	0.003357	21.535384999999906
232.0	44.0	200.0	0.02405	0.00486	0.007908	0.008426	0.0003177	0.003881	20.693609999999808
236.0	0.0	0.0	0.04844	0.008149	0.02934	0.06749	0.01822	0.104	50.30178099999989
236.0	0.0	8.0	0.031184061718173305	0.0032442072359253004	0.04529942329869472	0.044590518283334324	0.0025611987333471068	0.07461512730975668	37.845149905226435
236.0	0.0	16.0	0.03328	5.852e-06	0.04751	0.0517	4.524e-05	0.09621	26.4419519999999
236.0	0.0	24.0	0.03229	3.334e-07	0.03681	0.04791	1.018e-07	0.09395	18.77443399999993
236.0	0.0	32.0	0.04736	6.502e-05	0.04624	0.05651	6.033e-05	0.08485	10.817646999999852
236.0	0.0	40.0	0.02508	9.431e-05	0.02807	0.02868	2.513e-05	0.04537	-1.4141720000000078
236.0	0.0	48.0	0.03849	5.306e-07	0.01529	0.06055	1.259e-06	0.1006	-5.935294999999996
236.0	0.0	56.0	0.0144	2.612e-07	0.0101	0.0071	2.242e-07	0.006009	-1.897856000000047
236.0	0.0	64.0	0.03721	1.774e-06	0.01402	0.05047	3.263e-06	0.08352	-1.2920120000001134
236.0	0.0	72.0	0.04096	1.041e-06	0.009666	0.04993	1.604e-06	0.07176	-0.22601400000007743
236.0	0.0	80.0	0.03471	5.137e-07	0.008114	0.03714	3.142e-06	0.047	2.011869999999817
236.0	0.0	88.0	0.05576	0.0001003	0.008093	0.05801	0.0001159	0.06691	3.1864859999998316
236.0	0.0	96.0	0.03145	0.0006085	0.007658	0.02964	0.0004826	0.03771	5.657749999999851
236.0	0.0	104.0	0.02087	0.003549	0.01417	0.01312	0.005688	0.01264	10.610554999999977
236.0	0.0	112.0	0.05074	0.009269	0.008708	0.02489	0.006885	0.01323	11.312533999999914
236.0	0.0	120.0	0.0656	0.01388	0.009282	0.03291	0.009087	0.01744	11.888926999999967
236.0	0.0	128.0	0.04191	0.009765	0.008347	0.02134	0.006999	0.01177	13.23227699999984
236.0	0.0	136.0	0.03026	0.006194	0.007649	0.01512	0.005212	0.008502	15.083296999999902
236.0	0.0	144.0	0.02926	0.00533	0.00768	0.01442	0.004812	0.008115	17.012997999999925
236.0	0.0	152.0	0.0308	0.00511	0.006783	0.01487	0.004297	0.008078	18.99371199999996
236.0	0.0	160.0	0.02767	0.005316	0.006489	0.01349	0.004151	0.007422	21.12143900000001
236.0	0.0	168.0	0.02593	0.006366	0.007086	0.013	0.00451	0.007401	23.458788999999797
236.0	0.0	176.0	0.03189	0.00979	0.01064	0.0156	0.004859	0.00907	25.538731999999982
236.0	0.0	184.0	0.02459	0.01098	0.01149	0.01019	0.005755	0.004905	27.60686499999997
236.0	0.0	192.0	0.03718	0.0059	0.01135	0.0171	0.001499	0.01017	29.88081299999999
236.0	0.0	200.0	0.026055568808840142	0.004104591996759253	0.0066976194074190604	0.012323735732700573	0.0021884007039597864	0.006872782480381799	32.41681178253884
236.0	4.0	0.0	0.0544	0.01609	0.05678	0.0768	0.03255	0.1201	50.0714039999998
236.0	4.0	8.0	0.03251	0.009883	0.06699	0.04329	0.009226	0.06802	36.61757999999986
236.0	4.0	16.0	0.04033	0.0009241	0.03583	0.06843	0.002166	0.1334	26.043216999999913
236.0	4.0	24.0	0.06516	0.02917	0.08906	0.09661	0.06076	0.1667	18.605290999999852
236.0	4.0	32.0	0.1332	0.01075	0.02837	0.2081	0.012	0.3311	9.012984999999844
236.0	4.0	40.0	0.03329	0.008577	0.01823	0.0404	0.01067	0.06244	-0.6061650000001464
236.0	4.0	48.0	0.05744	0.004573	0.01647	0.07069	0.008976	0.1153	-5.778289000000086
236.0	4.0	56.0	0.03362	0.004836	0.01284	0.01739	0.005768	0.01276	-2.974933000000192
236.0	4.0	64.0	0.03479	0.003437	0.01215	0.04613	0.005784	0.0775	-2.3573680000001787
236.0	4.0	72.0	0.03759	0.002569	0.009785	0.04703	0.004398	0.06981	-0.8224200000001929
236.0	4.0	80.0	0.03501	0.0003329	0.008735	0.03525	0.001848	0.04316	0.8259219999999914
236.0	4.0	88.0	0.05	0.001024	0.008161	0.04867	0.0001642	0.05653	2.4636299999999665
236.0	4.0	96.0	0.02973	0.000391	0.007652	0.02661	0.001197	0.03622	5.472892000000002
236.0	4.0	104.0	0.04094691398695108	0.009779426953890022	0.010896619079009733	0.019016632101491245	0.007817301701286715	0.008949612821697216	8.91287587321267
236.0	4.0	112.0	0.05881	0.0136	0.009214	0.0298	0.008879	0.01598	10.002837
236.0	4.0	120.0	0.04262	0.01152	0.009063	0.02218	0.007973	0.01242	11.932229000000007
236.0	4.0	128.0	0.03498	0.009833	0.008885	0.01833	0.0072	0.0105	14.221810000000005
236.0	4.0	136.0	0.02738	0.00612	0.007381	0.01377	0.005076	0.007809	16.755326999999852
236.0	4.0	144.0	0.02762	0.004585	0.006666	0.01337	0.004137	0.007352	19.17911499999991
236.0	4.0	152.0	0.02624	0.004363	0.006216	0.01272	0.003826	0.006998	21.245116999999937
236.0	4.0	160.0	0.02447	0.00502	0.006272	0.01212	0.004033	0.006802	23.33978400000001
236.0	4.0	168.0	0.03054	0.007617	0.007069	0.01551	0.00518	0.008685	25.174231999999847
236.0	4.0	176.0	0.0224	0.005173	0.006496	0.01089	0.003385	0.006166	26.88472499999989
236.0	4.0	184.0	0.03135	0.005844	0.008097	0.01416	0.003122	0.007599	28.64205199999992
236.0	4.0	192.0	0.04693	0.01386	0.009997	0.01701	0.005988	0.006894	30.55639899999983
236.0	4.0	200.0	0.02296	0.007751	0.008414	0.008817	0.003621	0.003863	32.86432999999988
236.0	8.0	0.0	0.04564	0.005762	0.03036	0.06839	0.02062	0.1153	49.87137199999984
236.0	8.0	8.0	0.03133	0.006573	0.04304	0.04349	0.004307	0.07163	35.05282699999998
236.0	8.0	16.0	0.03763	0.007159	0.04649	0.05482	0.005544	0.09771	25.45937499999991
236.0	8.0	24.0	0.05048	0.004671	0.01367	0.0824	0.002035	0.1443	17.744252999999844
236.0	8.0	32.0	0.05325	0.002432	0.02523	0.0871	0.008251	0.1555	11.011311999999862
236.0	8.0	40.0	0.04719	0.007097	0.02305	0.05819	0.01646	0.0969	2.861357999999882
236.0	8.0	48.0	0.04412	0.01275	0.01568	0.06884	0.02084	0.1123	-5.3775490000000445
236.0	8.0	56.0	0.03134	0.00185	0.01188	0.01871	0.0009255	0.02122	-4.220009000000118
236.0	8.0	64.0	0.04181	0.006669	0.01266	0.05594	0.0117	0.08715	-4.1941699999999855
236.0	8.0	72.0	0.03602	0.00334	0.01046	0.04165	0.006726	0.06234	-2.9922840000001543
236.0	8.0	80.0	0.03734	0.001633	0.008673	0.03977	0.003449	0.04917	-0.9534790000000157
236.0	8.0	88.0	0.05387	4.371e-05	0.008386	0.05067	0.002301	0.0598	1.5227679999998145
236.0	8.0	96.0	0.02823	0.0005784	0.008132	0.02453	0.003596	0.0351	5.362484999999879
236.0	8.0	104.0	0.04646	0.008648	0.007956	0.02282	0.00624	0.01214	7.354749999999967
236.0	8.0	112.0	0.03993	0.008741	0.008521	0.02	0.006548	0.01099	9.790887999999995
236.0	8.0	120.0	0.03618	0.008591	0.008557	0.0183	0.006523	0.01021	12.518247999999858
236.0	8.0	128.0	0.02716	0.006446	0.007435	0.01371	0.005228	0.007796	15.564394999999877
236.0	8.0	136.0	0.02462	0.005077	0.006444	0.01217	0.004289	0.006818	18.627323999999817
236.0	8.0	144.0	0.02367	0.004729	0.006185	0.01171	0.004031	0.006571	21.25656099999992
236.0	8.0	152.0	0.0229	0.004111	0.005794	0.01126	0.00359	0.006301	23.459222999999838
236.0	8.0	160.0	0.0285	0.006417	0.006403	0.01447	0.004705	0.008094	25.135005999999976
236.0	8.0	168.0	0.02815	0.005107	0.005474	0.01361	0.003655	0.007265	26.63122199999998
236.0	8.0	176.0	0.03481	0.003669	0.00554	0.01585	0.003033	0.008003	28.301754999999957
236.0	8.0	184.0	0.04382	0.004287	0.005248	0.01968	0.00298	0.009594	29.8864259999998
